zipcode,state,income,cbsa_income,state_income,latitude,longitude
07735,NJ,114585,104755,110115,40.43,-74.2
07737,NJ,148750,104755,110115,40.41,-74.06
07738,NJ,178355,104755,110115,40.34,-74.12
07739,NJ,216607,104755,110115,40.33,-74.03
07740,NJ,73079,104755,110115,40.29,-73.98
07746,NJ,199286,104755,110115,40.31,-74.25
07747,NJ,132313,104755,110115,40.41,-74.23
07748,NJ,144851,104755,110115,40.39,-74.11
07750,NJ,188472,104755,110115,40.33,-73.98
07751,NJ,169688,104755,110115,40.36,-74.25
07752,NJ,1000000,104755,110115,40.39,-74.11
07753,NJ,108776,104755,110115,40.21,-74.08
07754,NJ,1000000,104755,110115,40.21,-74.08
07755,NJ,122574,104755,110115,40.26,-74.02
07756,NJ,80673,104755,110115,40.21,-74.01
07757,NJ,158682,104755,110115,40.31,-74.02
07758,NJ,120341,104755,110115,40.43,-74.1
07760,NJ,248750,104755,110115,40.36,-74
07762,NJ,146250,104755,110115,40.15,-74.02
07763,NJ,1000000,104755,110115,40.29,-74.36
07764,NJ,140833,104755,110115,40.29,-74.01
07765,NJ,1000000,104755,110115,40.35,-74.26
07799,NJ,1000000,104755,110115,40.29,-74.05
07801,NJ,77605,104755,110115,40.88,-74.55
07802,NJ,1000000,104755,110115,40.88,-74.55
07803,NJ,96640,104755,110115,40.87,-74.6
07806,NJ,1000000,104755,110115,40.93,-74.54
07820,NJ,1000000,88843,110115,40.93,-74.81
07821,NJ,139375,104755,110115,40.98,-74.74
07822,NJ,108750,104755,110115,41.14,-74.71
07823,NJ,87669,88843,110115,40.82,-75.07
07825,NJ,127500,104755,110115,40.98,-74.96
07826,NJ,115156,104755,110115,41.14,-74.74
07827,NJ,109314,104755,110115,41.29,-74.74
07828,NJ,101571,104755,110115,40.87,-74.73
07829,NJ,1000000,null,110115,40.82,-75.04
07830,NJ,161567,104755,110115,40.72,-74.79
07831,NJ,0,104755,110115,40.74,-74.95
07832,NJ,112762,104755,110115,40.95,-75.06
07833,NJ,130500,88843,110115,40.89,-75.07
07834,NJ,167720,104755,110115,40.89,-74.48
07836,NJ,146853,104755,110115,40.84,-74.7
07837,NJ,1000000,104755,110115,40.98,-74.63
07838,NJ,125556,88843,110115,40.89,-74.91
07839,NJ,1000000,104755,110115,40.97,-74.81
07840,NJ,119111,104755,110115,40.85,-74.82
07842,NJ,0,104755,110115,40.94,-74.51
07843,NJ,108772,104755,110115,40.95,-74.65
07844,NJ,1000000,88843,110115,40.91,-74.96
07845,NJ,1000000,104755,110115,40.85,-74.57
07846,NJ,1000000,88843,110115,40.97,-74.88
07847,NJ,66212,104755,110115,40.88,-74.62
07848,NJ,121034,104755,110115,41.09,-74.68
07849,NJ,133980,104755,110115,40.96,-74.61
07850,NJ,99867,104755,110115,40.9,-74.66
07851,NJ,94786,104755,110115,41.23,-74.85
07852,NJ,105179,104755,110115,40.88,-74.66
07853,NJ,192938,104755,110115,40.78,-74.76
07855,NJ,1000000,104755,110115,41.06,-74.89
07856,NJ,116259,104755,110115,40.91,-74.64
07857,NJ,88795,104755,110115,40.9,-74.7
07860,NJ,122894,104755,110115,41.05,-74.75
07863,NJ,102575,88843,110115,40.81,-74.99
07865,NJ,127218,104755,110115,40.79,-74.91
07866,NJ,147313,104755,110115,40.95,-74.49
07869,NJ,190360,104755,110115,40.84,-74.58
07870,NJ,0,104755,110115,40.8,-74.82
07871,NJ,170616,104755,110115,41.04,-74.62
07874,NJ,119785,104755,110115,40.91,-74.7
07875,NJ,1000000,104755,110115,41.05,-74.86
07876,NJ,158009,104755,110115,40.85,-74.65
07877,NJ,1000000,104755,110115,41.09,-74.84
07878,NJ,92798,104755,110115,40.87,-74.47
07879,NJ,1000000,104755,110115,40.95,-74.8
07880,NJ,136563,88843,110115,40.87,-74.89
07881,NJ,1000000,null,110115,41.12,-74.91
07882,NJ,104693,104755,110115,40.75,-74.98
07885,NJ,98189,104755,110115,40.89,-74.58
07890,NJ,1000000,104755,110115,41.14,-74.74
07901,NJ,222580,104755,110115,40.71,-74.36
07902,NJ,1000000,104755,110115,40.71,-74.36
07920,NJ,218725,104755,110115,40.67,-74.56
07921,NJ,167228,104755,110115,40.65,-74.67
07922,NJ,199650,104755,110115,40.67,-74.42
07924,NJ,212391,104755,110115,40.73,-74.59
07926,NJ,0,104755,110115,40.8,-74.57
07927,NJ,154808,104755,110115,40.82,-74.45
07928,NJ,250000,104755,110115,40.74,-74.38
07930,NJ,195469,104755,110115,40.78,-74.69
07931,NJ,165806,104755,110115,40.69,-74.62
07932,NJ,174201,104755,110115,40.77,-74.39
07933,NJ,167024,104755,110115,40.7,-74.47
07934,NJ,177411,104755,110115,40.72,-74.67
07935,NJ,91250,104755,110115,40.74,-74.45
07936,NJ,138769,104755,110115,40.81,-74.36
07938,NJ,1000000,104755,110115,40.68,-74.56
07939,NJ,0,104755,110115,40.67,-74.55
07940,NJ,193125,104755,110115,40.75,-74.41
07945,NJ,243618,104755,110115,40.76,-74.59
07946,NJ,201300,104755,110115,40.66,-74.51
07950,NJ,170536,104755,110115,40.83,-74.48
07960,NJ,185946,104755,110115,40.79,-74.47
07961,NJ,1000000,104755,110115,40.78,-74.43
07962,NJ,1000000,104755,110115,40.79,-74.47
07963,NJ,1000000,104755,110115,40.79,-74.47
07970,NJ,1000000,104755,110115,40.81,-74.57
07974,NJ,185755,104755,110115,40.7,-74.4
07976,NJ,0,104755,110115,40.73,-74.48
07977,NJ,0,104755,110115,40.71,-74.67
07978,NJ,1000000,104755,110115,40.66,-74.68
07979,NJ,1000000,104755,110115,40.7,-74.72
07980,NJ,139006,104755,110115,40.68,-74.49
07981,NJ,154432,104755,110115,40.82,-74.41
07999,NJ,1000000,null,110115,40.82,-74.41
08001,NJ,118229,100853,110115,39.56,-75.34
08002,NJ,106769,100853,110115,39.93,-75.03
08003,NJ,153764,100853,110115,39.88,-74.97
08004,NJ,104766,100853,110115,39.76,-74.85
08005,NJ,92086,104755,110115,39.75,-74.22
08006,NJ,135000,104755,110115,39.75,-74.11
08007,NJ,104368,100853,110115,39.87,-75.05
08008,NJ,124338,104755,110115,39.54,-74.3
08009,NJ,107944,100853,110115,39.79,-74.93
08010,NJ,93571,100853,110115,40.06,-74.92
08011,NJ,1000000,100853,110115,39.97,-74.71
08012,NJ,101122,100853,110115,39.79,-75.06
08014,NJ,0,100853,110115,39.8,-75.34
08015,NJ,91982,100853,110115,39.95,-74.55
08016,NJ,108778,100853,110115,40.07,-74.85
08018,NJ,1000000,100853,110115,39.72,-74.9
08019,NJ,140417,100853,110115,39.78,-74.53
08020,NJ,112798,100853,110115,39.8,-75.22
08021,NJ,75921,100853,110115,39.8,-74.98
08022,NJ,136484,100853,110115,40.06,-74.68
08023,NJ,0,100853,110115,39.69,-75.5
08025,NJ,1000000,100853,110115,39.71,-75.23
08026,NJ,110625,100853,110115,39.83,-74.96
08027,NJ,95518,100853,110115,39.82,-75.27
08028,NJ,90743,100853,110115,39.7,-75.11
08029,NJ,97974,100853,110115,39.84,-75.06
08030,NJ,70313,100853,110115,39.89,-75.11
08031,NJ,73355,100853,110115,39.86,-75.09
08032,NJ,108986,100853,110115,39.77,-75.05
08033,NJ,180609,100853,110115,39.89,-75.03
08034,NJ,116389,100853,110115,39.9,-74.99
08035,NJ,134844,100853,110115,39.88,-75.07
08036,NJ,122348,100853,110115,39.98,-74.82
08037,NJ,97126,100853,110115,39.65,-74.77
08038,NJ,93824,100853,110115,39.47,-75.45
08039,NJ,1000000,100853,110115,39.69,-75.28
08041,NJ,150938,100853,110115,40.03,-74.68
08042,NJ,99135,100853,110115,40.02,-74.66
08043,NJ,137284,100853,110115,39.84,-74.95
08045,NJ,96635,100853,110115,39.87,-75.03
08046,NJ,90719,100853,110115,40.02,-74.88
08048,NJ,139926,100853,110115,39.96,-74.8
08049,NJ,84844,100853,110115,39.85,-75.03
08050,NJ,104705,104755,110115,39.69,-74.25
08051,NJ,99672,100853,110115,39.79,-75.18
08052,NJ,79150,100853,110115,39.95,-74.99
08053,NJ,132567,100853,110115,39.9,-74.92
08054,NJ,122910,100853,110115,39.94,-74.9
08055,NJ,160000,100853,110115,39.86,-74.82
08056,NJ,148839,100853,110115,39.78,-75.25
08057,NJ,170982,100853,110115,39.97,-74.94
08059,NJ,89773,100853,110115,39.88,-75.09
08060,NJ,106979,100853,110115,39.99,-74.78
08061,NJ,123170,100853,110115,39.8,-75.21
08062,NJ,171023,100853,110115,39.73,-75.22
08063,NJ,80917,100853,110115,39.86,-75.18
08064,NJ,1000000,100853,110115,39.96,-74.64
08065,NJ,85236,100853,110115,40,-75.03
08066,NJ,54760,100853,110115,39.83,-75.24
08067,NJ,125938,100853,110115,39.73,-75.4
08068,NJ,88382,100853,110115,39.97,-74.68
08069,NJ,66329,100853,110115,39.72,-75.46
08070,NJ,87846,100853,110115,39.65,-75.51
08071,NJ,109797,100853,110115,39.73,-75.13
08072,NJ,87557,100853,110115,39.54,-75.42
08073,NJ,1000000,100853,110115,40.01,-74.87
08074,NJ,1000000,100853,110115,39.72,-75.16
08075,NJ,97116,100853,110115,40.03,-74.95
08076,NJ,1000000,null,110115,40.01,-75.01
08077,NJ,133240,100853,110115,40.01,-75.01
08078,NJ,98092,100853,110115,39.85,-75.07
08079,NJ,61835,100853,110115,39.56,-75.47
08080,NJ,130839,100853,110115,39.75,-75.09
08081,NJ,103085,100853,110115,39.73,-74.98
08083,NJ,100435,100853,110115,39.84,-75.02
08084,NJ,106100,100853,110115,39.83,-75.02
08085,NJ,127871,100853,110115,39.74,-75.31
08086,NJ,108056,100853,110115,39.85,-75.18
08087,NJ,87468,104755,110115,39.59,-74.32
08088,NJ,109396,100853,110115,39.8,-74.62
08089,NJ,105972,100853,110115,39.71,-74.81
08090,NJ,109457,100853,110115,39.79,-75.14
08091,NJ,97986,100853,110115,39.81,-74.92
08092,NJ,130714,104755,110115,39.65,-74.28
08093,NJ,82949,100853,110115,39.86,-75.13
08094,NJ,111692,100853,110115,39.68,-74.98
08095,NJ,1000000,100853,110115,39.65,-74.86
08096,NJ,110953,100853,110115,39.83,-75.15
08097,NJ,97083,100853,110115,39.81,-75.15
08098,NJ,128101,100853,110115,39.65,-75.32
08099,NJ,1000000,100853,110115,39.86,-75.09
08101,NJ,1000000,100853,110115,39.93,-75.1
08102,NJ,26850,100853,110115,39.95,-75.12
08103,NJ,34041,100853,110115,39.94,-75.11
08104,NJ,31223,100853,110115,39.93,-75.1
08105,NJ,39248,100853,110115,39.95,-75.09
08106,NJ,110450,100853,110115,39.89,-75.07
08107,NJ,86699,100853,110115,39.9,-75.08
08108,NJ,127093,100853,110115,39.91,-75.07
08109,NJ,87167,100853,110115,39.95,-75.05
08110,NJ,77209,100853,110115,39.97,-75.06
08201,NJ,75114,84144,110115,39.42,-74.49
08202,NJ,144934,92359,110115,39.09,-74.73
08203,NJ,107138,84144,110115,39.41,-74.36
08204,NJ,92008,92359,110115,38.94,-74.9
08205,NJ,85737,84144,110115,39.48,-74.47
08210,NJ,105455,92359,110115,39.07,-74.82
08212,NJ,99000,92359,110115,38.93,-74.96
08213,NJ,1000000,84144,110115,39.51,-74.56
08214,NJ,1000000,92359,110115,39.22,-74.85
08215,NJ,85625,100853,110115,39.56,-74.59
08217,NJ,1000000,84144,110115,39.57,-74.72
08218,NJ,1000000,92359,110115,39.11,-74.86
08219,NJ,1000000,92359,110115,39.04,-74.91
08220,NJ,1000000,84144,110115,39.49,-74.43
08221,NJ,142540,84144,110115,39.34,-74.57
08223,NJ,112390,92359,110115,39.26,-74.66
08224,NJ,165179,100853,110115,39.6,-74.47
08225,NJ,103750,84144,110115,39.37,-74.55
08226,NJ,125994,92359,110115,39.26,-74.6
08230,NJ,110263,92359,110115,39.2,-74.71
08231,NJ,1000000,84144,110115,39.48,-74.47
08232,NJ,50931,84144,110115,39.39,-74.51
08234,NJ,97514,84144,110115,39.41,-74.58
08240,NJ,1000000,84144,110115,39.49,-74.53
08241,NJ,162321,84144,110115,39.53,-74.48
08242,NJ,77683,92359,110115,39.02,-74.87
08243,NJ,106556,92359,110115,39.15,-74.69
08244,NJ,78344,84144,110115,39.31,-74.6
08245,NJ,1000000,92359,110115,39.17,-74.82
08246,NJ,0,92359,110115,39.18,-74.77
08247,NJ,193250,92359,110115,39.04,-74.76
08248,NJ,117917,92359,110115,39.19,-74.66
08250,NJ,1000000,92359,110115,39.28,-74.78
08251,NJ,69987,92359,110115,39.01,-74.93
08252,NJ,1000000,92359,110115,39.04,-74.86
08260,NJ,75568,92359,110115,38.98,-74.82
08270,NJ,92538,92359,110115,39.22,-74.8
08302,NJ,63364,100853,110115,39.42,-75.22
08310,NJ,56250,84144,110115,39.53,-74.9
08311,NJ,83281,70121,110115,39.32,-75.2
08312,NJ,104602,100853,110115,39.65,-75.08
08313,NJ,1000000,70121,110115,39.49,-75.21
08314,NJ,0,92359,110115,39.22,-74.94
08315,NJ,1000000,70121,110115,39.22,-75.13
08316,NJ,1000000,70121,110115,39.27,-74.95
08317,NJ,79091,84144,110115,39.4,-74.82
08318,NJ,102361,100853,110115,39.59,-75.17
08319,NJ,113393,84144,110115,39.37,-74.81
08320,NJ,1000000,70121,110115,39.39,-75.16
08321,NJ,34028,70121,110115,39.22,-75.13
08322,NJ,99617,100853,110115,39.61,-75.02
08323,NJ,97500,70121,110115,39.39,-75.36
08324,NJ,61875,70121,110115,39.24,-74.99
08326,NJ,87500,84144,110115,39.52,-74.93
08327,NJ,72457,70121,110115,39.25,-74.96
08328,NJ,83839,100853,110115,39.57,-75.06
08329,NJ,0,70121,110115,39.28,-75.01
08330,NJ,97410,84144,110115,39.45,-74.72
08332,NJ,74690,70121,110115,39.39,-75.05
08340,NJ,80625,84144,110115,39.44,-74.86
08341,NJ,87574,84144,110115,39.53,-74.95
08342,NJ,1000000,84144,110115,39.46,-74.72
08343,NJ,145357,100853,110115,39.64,-75.16
08344,NJ,82596,100853,110115,39.54,-75.01
08345,NJ,77529,70121,110115,39.28,-75.16
08346,NJ,74412,84144,110115,39.56,-74.85
08347,NJ,1000000,100853,110115,39.54,-75.13
08348,NJ,93750,70121,110115,39.31,-74.97
08349,NJ,1000000,70121,110115,39.24,-75.04
08350,NJ,136734,84144,110115,39.49,-74.88
08352,NJ,143958,70121,110115,39.48,-75.13
08353,NJ,81250,70121,110115,39.46,-75.29
08360,NJ,67459,100853,110115,39.5,-75.01
08361,NJ,107793,84144,110115,39.46,-74.99
08362,NJ,1000000,70121,110115,39.46,-74.99
08401,NJ,34712,84144,110115,39.36,-74.42
08402,NJ,147059,84144,110115,39.33,-74.5
08403,NJ,137500,84144,110115,39.32,-74.54
08404,NJ,1000000,84144,110115,39.36,-74.42
08405,NJ,1000000,84144,110115,39.36,-74.42
08406,NJ,82131,84144,110115,39.34,-74.48
08501,NJ,151167,112327,110115,40.17,-74.58
08502,NJ,223302,104755,110115,40.46,-74.64
08504,NJ,1000000,104755,110115,40.4,-74.7
08505,NJ,114946,100853,110115,40.14,-74.7
08510,NJ,203642,104755,110115,40.19,-74.42
08511,NJ,97917,100853,110115,40.04,-74.55
08512,NJ,137806,112327,110115,40.31,-74.51
08514,NJ,173058,104755,110115,40.14,-74.49
08515,NJ,171630,112327,110115,40.15,-74.66
08518,NJ,103750,100853,110115,40.11,-74.8
08520,NJ,122866,112327,110115,40.26,-74.52
08525,NJ,162917,112327,110115,40.38,-74.76
08526,NJ,1000000,null,110115,40.16,-74.49
08527,NJ,117170,104755,110115,40.1,-74.35
08528,NJ,0,104755,110115,40.39,-74.62
08530,NJ,140703,112327,110115,40.36,-74.94
08533,NJ,124479,104755,110115,40.06,-74.53
08534,NJ,171005,112327,110115,40.32,-74.79
08535,NJ,196250,104755,110115,40.21,-74.44
08536,NJ,153413,104755,110115,40.33,-74.58
08540,NJ,208904,112327,110115,40.35,-74.65
08541,NJ,1000000,null,110115,40.35,-74.65
08542,NJ,132768,112327,110115,40.35,-74.66
08543,NJ,1000000,112327,110115,40.35,-74.65
08544,NJ,1000000,112327,110115,40.35,-74.65
08550,NJ,216694,112327,110115,40.28,-74.61
08551,NJ,165913,104755,110115,40.44,-74.82
08553,NJ,150000,104755,110115,40.4,-74.63
08554,NJ,106618,100853,110115,40.12,-74.78
08555,NJ,120682,104755,110115,40.22,-74.47
08556,NJ,1000000,104755,110115,40.42,-74.99
08557,NJ,1000000,104755,110115,40.45,-74.94
08558,NJ,248125,112327,110115,40.41,-74.7
08559,NJ,178224,104755,110115,40.4,-74.97
08560,NJ,140000,112327,110115,40.31,-74.86
08561,NJ,0,112327,110115,40.25,-74.58
08562,NJ,96992,104755,110115,40.06,-74.59
08601,NJ,1000000,112327,110115,40.22,-74.76
08602,NJ,1000000,112327,110115,40.22,-74.76
08603,NJ,1000000,112327,110115,40.22,-74.76
08604,NJ,1000000,112327,110115,40.22,-74.76
08605,NJ,1000000,112327,110115,40.22,-74.76
08606,NJ,1000000,112327,110115,40.22,-74.76
08607,NJ,1000000,112327,110115,40.22,-74.76
08608,NJ,1000000,112327,110115,40.22,-74.76
08609,NJ,48295,112327,110115,40.23,-74.74
08610,NJ,81872,112327,110115,40.19,-74.72
08611,NJ,52303,112327,110115,40.18,-74.74
08618,NJ,64280,112327,110115,40.25,-74.79
08619,NJ,107932,112327,110115,40.24,-74.7
08620,NJ,124120,112327,110115,40.17,-74.65
08625,NJ,1000000,null,110115,40.22,-74.76
08628,NJ,129722,112327,110115,40.26,-74.83
08629,NJ,75083,112327,110115,40.22,-74.73
08638,NJ,77179,112327,110115,40.25,-74.76
08640,NJ,89500,100853,110115,40,-74.59
08641,NJ,80795,100853,110115,40.02,-74.59
08645,NJ,1000000,null,110115,40.22,-74.76
08646,NJ,1000000,null,110115,40.22,-74.76
08647,NJ,1000000,null,110115,40.22,-74.76
08648,NJ,132004,112327,110115,40.28,-74.72
08650,NJ,1000000,112327,110115,40.22,-74.76
08666,NJ,1000000,null,110115,40.22,-74.76
08690,NJ,123289,112327,110115,40.22,-74.66
08691,NJ,170208,112327,110115,40.21,-74.59
08695,NJ,1000000,null,110115,40.22,-74.76
08701,NJ,60273,104755,110115,40.09,-74.21
08720,NJ,168839,104755,110115,40.13,-74.09
08721,NJ,108144,104755,110115,39.91,-74.21
08722,NJ,97530,104755,110115,39.92,-74.2
08723,NJ,106559,104755,110115,40.04,-74.11
08724,NJ,104238,104755,110115,40.06,-74.11
08730,NJ,179750,104755,110115,40.1,-74.06
08731,NJ,106900,104755,110115,39.84,-74.19
08732,NJ,126250,104755,110115,39.94,-74.14
08733,NJ,73173,104755,110115,40.01,-74.32
08734,NJ,106758,104755,110115,39.86,-74.16
08735,NJ,122471,104755,110115,39.98,-74.07
08736,NJ,176932,104755,110115,40.11,-74.03
08738,NJ,165833,104755,110115,40.02,-74.06
08739,NJ,1000000,104755,110115,40,-74.06
08740,NJ,63828,104755,110115,39.93,-74.13
08741,NJ,123168,104755,110115,39.93,-74.17
08742,NJ,123043,104755,110115,40.09,-74.04
08750,NJ,173854,104755,110115,40.12,-74.03
08751,NJ,72933,104755,110115,39.94,-74.07
08752,NJ,107411,104755,110115,39.79,-74.09
08753,NJ,113421,104755,110115,39.95,-74.18
08754,NJ,1000000,104755,110115,39.95,-74.18
08755,NJ,102745,104755,110115,40.01,-74.22
08756,NJ,1000000,null,110115,39.95,-74.18
08757,NJ,69740,104755,110115,39.94,-74.25
08758,NJ,94235,104755,110115,39.78,-74.19
08759,NJ,75359,104755,110115,39.93,-74.39
08801,NJ,192321,104755,110115,40.62,-74.89
08802,NJ,123750,104755,110115,40.67,-75.02
08803,NJ,1000000,104755,110115,40.49,-75
08804,NJ,127813,104755,110115,40.65,-75.08
08805,NJ,82697,104755,110115,40.56,-74.53
08807,NJ,164238,104755,110115,40.59,-74.62
08808,NJ,1000000,88843,110115,40.73,-75.05
08809,NJ,139907,104755,110115,40.63,-74.91
08810,NJ,131848,104755,110115,40.38,-74.51
08812,NJ,108326,104755,110115,40.6,-74.48
08816,NJ,144351,104755,110115,40.42,-74.41
08817,NJ,111238,104755,110115,40.51,-74.39
08818,NJ,1000000,104755,110115,40.52,-74.36
08820,NJ,159992,104755,110115,40.58,-74.37
08821,NJ,103566,104755,110115,40.52,-74.69
08822,NJ,160556,104755,110115,40.5,-74.86
08823,NJ,111938,104755,110115,40.44,-74.54
08824,NJ,170257,104755,110115,40.42,-74.55
08825,NJ,128750,104755,110115,40.52,-75.05
08826,NJ,132381,104755,110115,40.69,-74.94
08827,NJ,119095,104755,110115,40.7,-74.96
08828,NJ,105962,104755,110115,40.38,-74.42
08829,NJ,116331,104755,110115,40.66,-74.89
08830,NJ,124479,104755,110115,40.57,-74.31
08831,NJ,142072,104755,110115,40.34,-74.44
08832,NJ,70539,104755,110115,40.51,-74.31
08833,NJ,169638,104755,110115,40.64,-74.83
08834,NJ,1000000,null,110115,40.6,-75.05
08835,NJ,103011,104755,110115,40.54,-74.58
08836,NJ,204886,104755,110115,40.6,-74.56
08837,NJ,114737,104755,110115,40.52,-74.36
08840,NJ,159732,104755,110115,40.54,-74.36
08844,NJ,175508,104755,110115,40.47,-74.62
08846,NJ,94942,104755,110115,40.57,-74.5
08848,NJ,127115,104755,110115,40.56,-75.09
08850,NJ,127269,104755,110115,40.45,-74.43
08852,NJ,125409,104755,110115,40.38,-74.54
08853,NJ,205664,104755,110115,40.53,-74.74
08854,NJ,125652,104755,110115,40.51,-74.45
08855,NJ,1000000,104755,110115,40.51,-74.45
08857,NJ,120280,104755,110115,40.39,-74.33
08858,NJ,1000000,104755,110115,40.68,-74.74
08859,NJ,101091,104755,110115,40.46,-74.3
08861,NJ,53705,104755,110115,40.52,-74.27
08862,NJ,1000000,104755,110115,40.52,-74.27
08863,NJ,116554,104755,110115,40.54,-74.31
08865,NJ,86013,88843,110115,40.68,-75.18
08867,NJ,169952,104755,110115,40.57,-74.96
08868,NJ,1000000,104755,110115,40.55,-74.94
08869,NJ,106985,104755,110115,40.57,-74.64
08870,NJ,1000000,104755,110115,40.57,-74.73
08871,NJ,1000000,null,110115,40.46,-74.32
08872,NJ,102083,104755,110115,40.44,-74.36
08873,NJ,116690,104755,110115,40.49,-74.48
08875,NJ,1000000,104755,110115,40.49,-74.48
08876,NJ,127344,104755,110115,40.57,-74.61
08879,NJ,101225,104755,110115,40.47,-74.29
08880,NJ,98689,104755,110115,40.55,-74.52
08882,NJ,94639,104755,110115,40.44,-74.37
08884,NJ,114256,104755,110115,40.39,-74.39
08885,NJ,1000000,104755,110115,40.58,-74.81
08886,NJ,144395,88843,110115,40.69,-75.1
08887,NJ,102623,104755,110115,40.52,-74.8
08888,NJ,1000000,104755,110115,40.62,-74.76
08889,NJ,135393,104755,110115,40.6,-74.76
08890,NJ,1000000,null,110115,40.54,-74.58
08899,NJ,1000000,104755,110115,40.52,-74.36
08901,NJ,52610,104755,110115,40.48,-74.44
08902,NJ,118880,104755,110115,40.45,-74.48
08903,NJ,1000000,104755,110115,40.48,-74.44
08904,NJ,117212,104755,110115,40.5,-74.42
08906,NJ,1000000,104755,110115,40.48,-74.44
08933,NJ,1000000,104755,110115,40.48,-74.44
08989,NJ,1000000,null,110115,40.48,-74.44
09001,AE,1000000,null,null,0,0
09002,AE,1000000,null,null,0,0
09003,AE,1000000,null,null,0,0
09004,AE,1000000,null,null,0,0
09005,AE,1000000,null,null,0,0
09006,AE,1000000,null,null,0,0
09008,AE,1000000,null,null,0,0
09009,AE,1000000,null,null,0,0
09010,AE,1000000,null,null,0,0
09011,AE,1000000,null,null,0,0
09012,AE,1000000,null,null,0,0
09013,AE,1000000,null,null,0,0
09014,AE,1000000,null,null,0,0
09015,AE,1000000,null,null,0,0
09016,AE,1000000,null,null,0,0
09017,AE,1000000,null,null,0,0
09018,AE,1000000,null,null,0,0
09020,AE,1000000,null,null,0,0
09021,AE,1000000,null,null,0,0
09034,AE,1000000,null,null,0,0
09044,AE,1000000,null,null,0,0
09046,AE,1000000,null,null,0,0
09049,AE,1000000,null,null,0,0
09053,AE,1000000,null,null,0,0
09055,AE,1000000,null,null,0,0
09060,AE,1000000,null,null,0,0
09067,AE,1000000,null,null,0,0
09068,AE,1000000,null,null,0,0
09069,AE,1000000,null,null,0,0
09079,AE,1000000,null,null,0,0
09094,AE,1000000,null,null,0,0
09095,AE,1000000,null,null,0,0
09096,AE,1000000,null,null,0,0
09101,AE,1000000,null,null,0,0
09103,AE,1000000,null,null,0,0
09104,AE,1000000,null,null,0,0
09107,AE,1000000,null,null,0,0
09112,AE,1000000,null,null,0,0
09113,AE,1000000,null,null,0,0
09114,AE,1000000,null,null,0,0
