st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
NC,Whiteville Primary,370492001969,Whiteville City Schools,3704920,Whiteville,28472,Whiteville,28472,Yes participating without using any Provision or the CEO,492,,489
NC,Whitewater Academy,370297003018,Charlotte-Mecklenburg Schools,3702970,Charlotte,28214,Charlotte,28214,Yes participating without using any Provision or the CEO,785,,782
NC,Whitewater Middle,370297003146,Charlotte-Mecklenburg Schools,3702970,Charlotte,28214,Charlotte,28214,Yes participating without using any Provision or the CEO,725,,722
NJ,Whiting Elementary School,340945004664,Manchester Township School District,3409450,WHITING,08759,WHITING,08759,Yes participating without using any Provision or the CEO,275,,87
NJ,Whitman Elementary School,341707002656,Washington Township School District,3417070,TURNERSVILLE,08012,TURNERSVILLE,08012,Yes participating without using any Provision or the CEO,557,,99
NC,Whitnel Elementary,370058000243,Caldwell County Schools,3700580,Lenoir,28645,Lenoir,28645,Yes participating without using any Provision or the CEO,267,,264
NJ,Whitney E. Houston Academy,340423002050,East Orange School District,3404230,EAST ORANGE,07017,EAST ORANGE,07017,Yes under Community Eligibility Option (CEO),327,,180
NJ,Whitney M. Young Jr. School,340783002798,Jersey City Public Schools,3407830,JERSEY CITY,07305,JERSEY CITY,07305,Yes under Community Eligibility Option (CEO),603,,467
NY,WHITNEY POINT SENIOR HIGH SCHOOL,363138004202,WHITNEY POINT CENTRAL SCHOOL DISTRICT,3631380,WHITNEY POINT,13862,WHITNEY POINT,13862,Yes under Provision 2,379,,212
NJ,Whiton Elementary School,340216000199,Branchburg Township School District,3402160,Neshanic Station,08853,Neshanic Station,08853,Yes participating without using any Provision or the CEO,627,,44
NM,WHITTIER ELEMENTARY,350006000121,ALBUQUERQUE,3500060,ALBUQUERQUE,87108,ALBUQUERQUE,87108,Yes under Community Eligibility Option (CEO),289,213,293
NY,WILBUR H LYNCH LITERACY ACADEMY,360297000071,AMSTERDAM CITY SCHOOL DISTRICT,3602970,AMSTERDAM,12010,AMSTERDAM,12010,Yes under Community Eligibility Option (CEO),773,,540
NJ,Wilbur Watts Intermediate School,340243000976,Burlington City Public School District,3402430,BURLINGTON,08016,BURLINGTON,08016,No,467,,338
NC,Wilburn Elementary,370472001908,Wake County Schools,3704720,Raleigh,27604,Raleigh,27604,Yes participating without using any Provision or the CEO,615,,612
ND,WILDER ELEMENTARY SCHOOL,380813000268,GRAND FORKS 1,3808130,Grand Forks,58203,Grand Forks,58203,Yes participating without using any Provision or the CEO,179,60,111
NY,WILDFLOWER NEW YORK CHARTER SCHOOL,360122006718,WILDFLOWER NEW YORK CHARTER SCHOOL,3601220,BRONX,10456,BRONX,10456,Yes under Community Eligibility Option (CEO),51,,40
NJ,Wildwood Elementary School,341101004422,Mountain Lakes Public School District,3411010,Mountain Lakes,07046,Mountain Lakes,07046,No,438,,
NC,Wildwood Forest Elementary,370472002493,Wake County Schools,3704720,Raleigh,27616,Raleigh,27616,Yes participating without using any Provision or the CEO,551,,440
NJ,Wildwood High School,341794001768,Wildwood City School District,3417940,WILDWOOD,08260,WILDWOOD,08260,Yes under Community Eligibility Option (CEO),255,,147
NJ,Wildwood Middle School,341794006039,Wildwood City School District,3417940,WILDWOOD,08260,WILDWOOD,08260,Yes under Community Eligibility Option (CEO),159,,131
NC,Wiley Accel/Enrichment,370192000803,Guilford County Schools,3701920,Greensboro,27406,Greensboro,27406,Yes participating without using any Provision or the CEO,198,,195
NC,Wiley Elementary,370472001909,Wake County Schools,3704720,Raleigh,27605,Raleigh,27605,Yes participating without using any Provision or the CEO,389,,164
NC,Wiley Magnet Middle,370150000649,Winston Salem / Forsyth County Schools,3701500,Winston Salem,27104,Winston Salem,27104,Yes participating without using any Provision or the CEO,783,,780
NM,WILFERTH ELEMENTARY,350249000576,SPRINGER,3502490,SPRINGER,87747,SPRINGER,87747,Yes under Community Eligibility Option (CEO),29,14,29
NC,Wilkes Central High School,370495001989,Wilkes County Schools,3704950,Wilkesboro,28697,Wilkesboro,28697,Yes participating without using any Provision or the CEO,737,,734
NC,Wilkes Early College High School,370495003125,Wilkes County Schools,3704950,Wilkesboro,28697,Wilkesboro,28697,Yes participating without using any Provision or the CEO,254,,251
NC,Wilkesboro Elementary School,370495001990,Wilkes County Schools,3704950,Wilkesboro,28697,Wilkesboro,28697,Yes participating without using any Provision or the CEO,389,,386
ND,WILKINSON ELEMENTARY SCHOOL,380040500909,WILLISTON BASIN 7,3800405,Williston,58801,Williston,58802,Yes participating without using any Provision or the CEO,310,38,84
NM,WILL ROGERS ELEMENTARY,350126000358,HOBBS,3501260,HOBBS,88240,HOBBS,88240,Yes under Community Eligibility Option (CEO),316,118,156
ND,WILL-MOORE ELEMENTARY SCHOOL,380001400062,BISMARCK 1,3800014,Bismarck,58501,Bismarck,58501,Yes under Community Eligibility Option (CEO),204,47,132
NJ,Willard Elementary School,341383000782,Ridgewood Public School District,3413830,RIDGEWOOD,07451,RIDGEWOOD,07451,No,470,,3
NY,WILLETS ROAD SCHOOL,361005000782,EAST WILLISTON UNION FREE SCHOOL DISTRICT,3610050,ROSLYN HEIGHTS,11577,ROSLYN HEIGHTS,11577,Yes participating without using any Provision or the CEO,378,,34
NY,WILLIAM A CARTER SCHOOL,361932001763,MIDDLETOWN CITY SCHOOL DISTRICT,3619320,MIDDLETOWN,10940,MIDDLETOWN,10940,Yes under Community Eligibility Option (CEO),739,,540
NJ,William A. Miller Elementary School,340927000195,Old Bridge Township School District,3409270,OLD BRIDGE,08857,OLD BRIDGE,08857,Yes participating without using any Provision or the CEO,324,,66
NJ,William Allen Middle School,341071001140,Moorestown Township Public School District,3410710,MOORESTOWN,08057,MOORESTOWN,08057,Yes participating without using any Provision or the CEO,610,,55
NC,William Amos Hough High,370297003175,Charlotte-Mecklenburg Schools,3702970,Cornelius,28031,Cornelius,28031,Yes participating without using any Provision or the CEO,2503,,491
NJ,William Annin Middle School,340165005126,Bernards Township School District,3401650,Basking Ridge,07920,Basking Ridge,07920,No,1126,,26
NY,WILLIAM APPLEBY ELEMENTARY SCHOOL,361845001660,MARATHON CENTRAL SCHOOL DISTRICT,3618450,MARATHON,13803,MARATHON,13803,Yes under Community Eligibility Option (CEO),404,,206
NY,WILLIAM B TECLER ARTS IN EDUCATION,360297000074,AMSTERDAM CITY SCHOOL DISTRICT,3602970,AMSTERDAM,12010,AMSTERDAM,12010,Yes under Community Eligibility Option (CEO),488,,275
NY,WILLIAM B WARD ELEMENTARY SCHOOL,362049004400,NEW ROCHELLE CITY SCHOOL DISTRICT,3620490,NEW ROCHELLE,10804,NEW ROCHELLE,10804,Yes participating without using any Provision or the CEO,995,,306
NJ,William B. Cruise Memorial School No. 11,341254004854,Passaic City School District,3412540,Passaic,07055,Passaic,07055,Yes under Community Eligibility Option (CEO),867,,859
NY,WILLIAM BOYCE THOMPSON SCHOOL,363192001920,YONKERS CITY SCHOOL DISTRICT,3631920,YONKERS,10701,YONKERS,10701,Yes under Community Eligibility Option (CEO),373,,291
NY,WILLIAM C KEANE ELEMENTARY SCHOOL,362601006063,SCHENECTADY CITY SCHOOL DISTRICT,3626010,SCHENECTADY,12304,SCHENECTADY,12304,Yes under Community Eligibility Option (CEO),257,,184
NY,WILLIAM C MUNN SCHOOL,362778003766,SPENCERPORT CENTRAL SCHOOL DISTRICT,3627780,SPENCERPORT,14559,SPENCERPORT,14559,Yes under Community Eligibility Option (CEO),349,,158
NJ,William C. McGinnis Middle School,341293003542,Perth Amboy Public School District,3412930,PERTH AMBOY,08861,PERTH AMBOY,08861,Yes participating without using any Provision or the CEO,948,,734
NY,WILLIAM CULLEN BRYANT HIGH SCHOOL,360010202887,NEW YORK CITY GEOGRAPHIC DISTRICT #30,3600102,LONG ISLAND CITY,11103,LONG ISLAND CITY,11103,,1959,,1727
NJ,William Cullen Bryant School,341608000846,Teaneck School District,3416080,TEANECK,07666,TEANECK,07666,Yes participating without using any Provision or the CEO,265,,92
NJ,William Davies Middle School,340651006029,Hamilton Township School District,3406510,MAYS LANDING,08330,MAYS LANDING,08330,Yes participating without using any Provision or the CEO,883,,484
NY,WILLIAM E COTTLE SCHOOL,362904003924,TUCKAHOE UNION FREE SCHOOL DISTRICT,3629040,EASTCHESTER,10709,EASTCHESTER,10709,Yes participating without using any Provision or the CEO,506,,78
NY,WILLIAM E DELUCA JR ELEMENTARY SCHOOL,362091004742,NORTH BABYLON UNION FREE SCHOOL DISTRICT,3620910,NORTH BABYLON,11703,NORTH BABYLON,11703,Yes participating without using any Provision or the CEO,445,,236
NY,WILLIAM E GRADY CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,360015202888,NEW YORK CITY GEOGRAPHIC DISTRICT #21,3600152,BROOKLYN,11235,BROOKLYN,11235,,648,,547
NY,WILLIAM E SEVERN ELEMENTARY SCHOOL,360840000640,CORNING CITY SCHOOL DISTRICT,3608400,CORNING,14830,CORNING,14830,Yes under Community Eligibility Option (CEO),392,,192
NC,William Ellis Middle,370117002816,Davie County Schools,3701170,Advance,27006,Advance,27006,Yes participating without using any Provision or the CEO,469,,180
NJ,William F. Halloran School No.22,340459005524,Elizabeth Public Schools,3404590,ELIZABETH,07202,ELIZABETH,07202,Yes participating without using any Provision or the CEO,1145,,843
NY,WILLIAM FLOYD ELEMENTARY SCHOOL,361869004673,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT,3618690,SHIRLEY,11967,SHIRLEY,11967,Yes under Community Eligibility Option (CEO),744,,392
NY,WILLIAM FLOYD HIGH SCHOOL,361869004672,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT,3618690,MASTIC BEACH,11951,MASTIC BEACH,11951,Yes under Community Eligibility Option (CEO),3123,,1666
NY,WILLIAM FLOYD LEARNING CENTER,361869006627,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT,3618690,SHIRLEY,11967,SHIRLEY,11967,Yes under Community Eligibility Option (CEO),71,,56
NY,WILLIAM FLOYD MIDDLE SCHOOL,361869005579,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT,3618690,MORICHES,11955,MORICHES,11955,Yes under Community Eligibility Option (CEO),1107,,628
NY,WILLIAM G HOUSTON MIDDLE SCHOOL,361656001468,EVANS-BRANT CENTRAL SCHOOL DISTRICT (LAKE SHORE),3616560,ANGOLA,14006,ANGOLA,14006,Yes under Community Eligibility Option (CEO),470,,247
NJ,William G. Rohrer Middle School,340636000707,Haddon Township School District,3406360,WESTMONT,08108,WESTMONT,08108,Yes participating without using any Provision or the CEO,420,,60
NY,WILLIAM H BARKLEY MICROSOCIETY,360297000075,AMSTERDAM CITY SCHOOL DISTRICT,3602970,AMSTERDAM,12010,AMSTERDAM,12010,Yes under Community Eligibility Option (CEO),294,,207
NY,WILLIAM H BARTON INTERMEDIATE SCHOOL,362403003428,QUEENSBURY UNION FREE SCHOOL DISTRICT,3624030,QUEENSBURY,12804,QUEENSBURY,12804,Yes participating without using any Provision or the CEO,444,,191
NY,WILLIAM H GOLDING MIDDLE SCHOOL,360001000277,COBLESKILL-RICHMONDVILLE CENTRAL SCHOOL DISTRICT,3600010,COBLESKILL,12043,COBLESKILL,12043,Yes under Community Eligibility Option (CEO),340,,141
NC,William H Owen Elementary,370001100447,Cumberland County Schools,3700011,Fayetteville,28304,Fayetteville,28304,Yes participating without using any Provision or the CEO,408,,402
NY,WILLIAM H SEWARD ELEMENTARY SCHOOL,360348000109,AUBURN CITY SCHOOL DISTRICT,3603480,AUBURN,13021,AUBURN,13021,Yes under Community Eligibility Option (CEO),483,,266
NJ,William H. Fauver Youth Correctional Facility,340008800600,OFFICE OF EDUCATIONAL SERVICES DEPARTMENT OF CORRECTIONS,3400088,ANNANDALE,08801,ANNANDALE,08801,No,,,
NJ,William H. Ross III School,340969000393,Margate City School District,3409690,MARGATE,08402,MARGATE,08402,Yes participating without using any Provision or the CEO,184,,9
NJ,William Harrison Elementary School,341629003435,Trenton Public School District,3416290,TRENTON,08611,TRENTON,08611,Yes under Community Eligibility Option (CEO),251,,149
NJ,William J. McGinn Elementary School,341467005692,Scotch Plains-Fanwood School District,3414670,SCOTCH PLAINS,07076,SCOTCH PLAINS,07076,No,549,,4
NJ,William L Antheil Elementary School,340492003086,Ewing Township School District,3404920,EWING,08638,EWING,08638,Yes participating without using any Provision or the CEO,730,,391
NY,WILLIAM L BUCK SCHOOL,362946003976,VALLEY STREAM 24 UNION FREE SCHOOL DISTRICT,3629460,VALLEY STREAM,11581,VALLEY STREAM,11581,Yes under Community Eligibility Option (CEO),310,,118
NJ,William L Dickinson High School,340783002780,Jersey City Public Schools,3407830,JERSEY CITY,07306,JERSEY CITY,07306,Yes participating without using any Provision or the CEO,1856,,1237
NC,William Lenoir Middle,370058000244,Caldwell County Schools,3700580,Lenoir,28645,Lenoir,28645,Yes participating without using any Provision or the CEO,514,,506
NY,WILLIAM LYNCH SCHOOL (THE),360008305989,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,3600083,NEW YORK,10031,NEW YORK,10031,,249,,166
NJ,William Mason School,341065004342,Montville Township School District,3410650,MONTVILLE,07045,MONTVILLE,07045,No,290,,15
NY,WILLIAM O SCHAEFER ELEMENTARY SCHOOL,362745004427,SOUTH ORANGETOWN CENTRAL SCHOOL DISTRICT,3627450,TAPPAN,10983,TAPPAN,10983,Yes under Community Eligibility Option (CEO),579,,100
NJ,William P Tatem Elementary School,340342001484,Collingswood Public School District,3403420,COLLINGSWOOD,08108,COLLINGSWOOD,08108,No,258,,39
NY,WILLIAM PACA MIDDLE SCHOOL,361869005744,WILLIAM FLOYD UNION FREE SCHOOL DISTRICT,3618690,MASTIC BEACH,11951,MASTIC BEACH,11951,Yes under Community Eligibility Option (CEO),987,,587
NC,William R Davie Elementary,370117000491,Davie County Schools,3701170,Mocksville,27028,Mocksville,27028,Yes participating without using any Provision or the CEO,382,,216
NC,William R Davie Middle S.T.E.M. Academy,370195000872,Halifax County Schools,3701950,Roanoke Rapids,27870,Roanoke Rapids,27870,Yes participating without using any Provision or the CEO,258,,255
NJ,William R. Satz School,340741003852,Holmdel Township School District,3407410,HOLMDEL,07733,HOLMDEL,07733,No,493,,6
NY,WILLIAM RALL SCHOOL,361738001551,LINDENHURST UNION FREE SCHOOL DISTRICT,3617380,LINDENHURST,11757,LINDENHURST,11757,Yes participating without using any Provision or the CEO,523,,278
NJ,William Roper Early Childhood Learning Center,341833003250,Woodstown-Pilesgrove Regional School District,3418330,Pilesgrove,08098,Pilesgrove,08098,Yes participating without using any Provision or the CEO,113,,27
NY,WILLIAM S COVERT SCHOOL,362478003434,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,3624780,SOUTH HEMPSTEAD,11550,SOUTH HEMPSTEAD,11550,Yes participating without using any Provision or the CEO,283,,65
ND,WILLIAM S GUSSNER ELEMENTARY SCHOOL,380002100315,JAMESTOWN 1,3800021,Jamestown,58401,Jamestown,58402,Yes participating without using any Provision or the CEO,243,37,59
NY,WILLIAM S HACKETT MIDDLE SCHOOL,360246000032,ALBANY CITY SCHOOL DISTRICT,3602460,ALBANY,12202,ALBANY,12202,Yes under Community Eligibility Option (CEO),630,,406
NJ,William Shemin Midtown Community School #8,340126000001,Bayonne School District,3401260,BAYONNE,07002,BAYONNE,07002,Yes participating without using any Provision or the CEO,1235,,881
NY,WILLIAM SIDNEY MOUNT ELEMENTARY SCHOOL,362820003810,THREE VILLAGE CENTRAL SCHOOL DISTRICT,3628200,STONY BROOK,11790,EAST SETAUKET,11733,Yes participating without using any Provision or the CEO,514,,103
NY,WILLIAM STREET SCHOOL,361668003289,LANCASTER CENTRAL SCHOOL DISTRICT,3616680,LANCASTER,14086,LANCASTER,14086,Yes participating without using any Provision or the CEO,1300,,328
NC,William T Brown Elementary,370001101097,Cumberland County Schools,3700011,Spring Lake,28390,Spring Lake,28390,Yes participating without using any Provision or the CEO,554,,551
NY,WILLIAM T ROGERS MIDDLE SCHOOL,361626001483,KINGS PARK CENTRAL SCHOOL DISTRICT,3616260,KINGS PARK,11754,KINGS PARK,11754,Yes participating without using any Provision or the CEO,643,,98
NM,WILLIAM W & JOSEPHINE DORN CHARTER  COMMUNITY SCHOOL,350006001087,ALBUQUERQUE,3500060,ALBUQUERQUE,87102,ALBUQUERQUE,87125,Yes under Community Eligibility Option (CEO),49,17,39
NJ,William Woodruff School,340153005442,Berkeley Heights School District,3401530,BERKELEY HTS,07922,BERKELEY HTS,07922,No,243,,3
NC,Williams Elementary,370045000163,Buncombe County Schools,3700450,Swannanoa,28778,Swannanoa,28778,Yes participating without using any Provision or the CEO,465,,462
NC,Williams Secondary Montessori,370297003416,Charlotte-Mecklenburg Schools,3702970,Charlotte,28206,Charlotte,28206,Yes participating without using any Provision or the CEO,362,,64
NC,Williams Township,370096000374,Columbus County Schools,3700960,Whiteville,28472,Whiteville,28472,Yes participating without using any Provision or the CEO,634,,631
NY,WILLIAMSBURG CHARTER HIGH SCHOOL,360011505705,WILLIAMSBURG CHARTER HIGH SCHOOL,3600115,BROOKLYN,11206,BROOKLYN,11206,Yes under Community Eligibility Option (CEO),774,,682
NY,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL,360014505814,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL,3600145,BROOKLYN,11211,BROOKLYN,11211,Yes under Community Eligibility Option (CEO),228,,188
NC,Williamsburg Elementary,370399001545,Rockingham County Schools,3703990,Reidsville,27320,Reidsville,27320,Yes participating without using any Provision or the CEO,484,,481
NY,WILLIAMSBURG HIGH SCHOOL FOR ARCHITECTURE AND DESIGN,360011905703,NEW YORK CITY GEOGRAPHIC DISTRICT #14,3600119,BROOKLYN,11211,BROOKLYN,11211,,614,,509
NY,WILLIAMSBURG HIGH SCHOOL OF ART AND TECHNOLOGY (THE),360011905896,NEW YORK CITY GEOGRAPHIC DISTRICT #14,3600119,BROOKLYN,11206,BROOKLYN,11206,,422,,343
NY,WILLIAMSBURG PREPARATORY SCHOOL,360011905704,NEW YORK CITY GEOGRAPHIC DISTRICT #14,3600119,BROOKLYN,11211,BROOKLYN,11211,,679,,578
NY,WILLIAMSON ELEMENTARY SCHOOL,363144004205,WILLIAMSON CENTRAL SCHOOL DISTRICT,3631440,WILLIAMSON,14589,WILLIAMSON,14589,Yes under Community Eligibility Option (CEO),407,,174
NY,WILLIAMSON MIDDLE SCHOOL,363144004204,WILLIAMSON CENTRAL SCHOOL DISTRICT,3631440,WILLIAMSON,14589,WILLIAMSON,14589,Yes under Community Eligibility Option (CEO),287,,139
NY,WILLIAMSON SENIOR HIGH SCHOOL,363144004206,WILLIAMSON CENTRAL SCHOOL DISTRICT,3631440,WILLIAMSON,14589,WILLIAMSON,14589,Yes under Community Eligibility Option (CEO),299,,133
NC,Williamston Primary,370288001171,Martin County Schools,3702880,Williamston,27892,Williamston,27892,Yes participating without using any Provision or the CEO,362,,359
NJ,Williamstown High School,341047002594,Monroe Township Public School District,3410470,WILLIAMSTOWN,08094,WILLIAMSTOWN,08094,Yes participating without using any Provision or the CEO,1773,,590
NJ,Williamstown Middle School,341047000183,Monroe Township Public School District,3410470,WILLIAMSTOWN,08094,WILLIAMSTOWN,08094,Yes participating without using any Provision or the CEO,1744,,661
NY,WILLIAMSVILLE EAST HIGH SCHOOL,363147004217,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,3631470,EAST AMHERST,14051,EAST AMHERST,14051,Yes participating without using any Provision or the CEO,973,,160
NY,WILLIAMSVILLE NORTH HIGH SCHOOL,363147004218,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,3631470,WILLIAMSVILLE,14221,WILLIAMSVILLE,14221,Yes participating without using any Provision or the CEO,1306,,336
NY,WILLIAMSVILLE SOUTH HIGH SCHOOL,363147004219,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,3631470,WILLIAMSVILLE,14221,WILLIAMSVILLE,14221,Yes participating without using any Provision or the CEO,823,,221
NC,Williford Elementary,370327001358,Nash County Public Schools,3703270,Rocky Mount,27803,Rocky Mount,27803,Yes participating without using any Provision or the CEO,253,,250
NJ,Willingboro High School,341800001264,Willingboro Public School District,3418000,WILLINGBORO,08046,WILLINGBORO,08046,Yes participating without using any Provision or the CEO,845,,463
NJ,Willingboro Memorial Middle School,341800006108,Willingboro Public School District,3418000,WILLINGBORO,08046,WILLINGBORO,08046,Yes participating without using any Provision or the CEO,561,,319
NY,WILLINK MIDDLE SCHOOL,363036004081,WEBSTER CENTRAL SCHOOL DISTRICT,3630360,WEBSTER,14580,WEBSTER,14580,Yes participating without using any Provision or the CEO,932,,298
ND,WILLISTON HIGH SCHOOL,380040500914,WILLISTON BASIN 7,3800405,Williston,58802,Williston,58802,Yes participating without using any Provision or the CEO,1353,100,263
NC,Williston Middle,370333001394,New Hanover County Schools,3703330,Wilmington,28401,Wilmington,28401,Yes participating without using any Provision or the CEO,661,,658
ND,WILLISTON MIDDLE SCHOOL CENTRAL CAMPUS,380040500956,WILLISTON BASIN 7,3800405,Williston,58801,Williston,58802,No,1532,,
ND,WILLISTON MIDDLE SCHOOL CENTRAL CAMPUS PK,380040500959,WILLISTON BASIN 7,3800405,Williston,58801,Williston,58802,No,36,,
NY,WILLITS ELEMENTARY SCHOOL,362856003835,SYOSSET CENTRAL SCHOOL DISTRICT,3628560,SYOSSET,11791,SYOSSET,11791,Yes participating without using any Provision or the CEO,301,,44
NY,WILLOW AVENUE ELEMENTARY SCHOOL,360843000644,CORNWALL CENTRAL SCHOOL DISTRICT,3608430,CORNWALL,12518,CORNWALL,12518,Yes participating without using any Provision or the CEO,239,,3
ND,WILLOW BANK COLONY SCHOOL,380585000729,EDGELEY 3,3805850,Edgeley,58433,Edgeley,58433,Yes participating without using any Provision or the CEO,29,3,26
NY,WILLOW FIELD ELEMENTARY SCHOOL,361752004720,LIVERPOOL CENTRAL SCHOOL DISTRICT,3617520,LIVERPOOL,13090,LIVERPOOL,13090,Yes under Community Eligibility Option (CEO),403,,156
NY,WILLOW GROVE ELEMENTARY SCHOOL,361401003211,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),3614010,THIELLS,10984,THIELLS,10984,Yes under Community Eligibility Option (CEO),568,,335
NJ,Willow Grove Elementary School,340630005820,Hackettstown Public School District,3406300,HACKETTSTOWN,07840,HACKETTSTOWN,07840,Yes participating without using any Provision or the CEO,354,,144
NC,Willow Oak Montessori,370034103301,Willow Oak Montessori,3700341,Pittsboro,27312,Pittsboro,27312,No,273,,
ND,WILLOW PARK ELEMENTARY SCHOOL,381941000888,WEST FARGO 6,3819410,Fargo,58103,Fargo,58103,Yes under Community Eligibility Option (CEO),465,156,333
NY,WILLOW RIDGE ELEMENTARY SCHOOL,362850003833,SWEET HOME CENTRAL SCHOOL DISTRICT,3628500,AMHERST,14228,AMHERST,14228,Yes under Community Eligibility Option (CEO),394,,130
NY,WILLOW ROAD SCHOOL,362943003972,VALLEY STREAM 13 UNION FREE SCHOOL DISTRICT,3629430,FRANKLIN SQUARE,11010,FRANKLIN SQUARE,11010,No,419,,
NC,Willow Spring High,370472003570,Wake County Schools,3704720,Fuquay Varina,27526,Fuquay Varina,27526,Yes participating without using any Provision or the CEO,2056,,640
NC,Willow Springs Elementary,370472001910,Wake County Schools,3704720,Willow Spring,27592,Willow Spring,27592,Yes participating without using any Provision or the CEO,821,,261
NY,WILLSBORO CENTRAL SCHOOL,363150004220,WILLSBORO CENTRAL SCHOOL DISTRICT,3631500,WILLSBORO,12996,WILLSBORO,12996,Yes under Community Eligibility Option (CEO),261,,100
NC,Wilmington Early College High,370333002915,New Hanover County Schools,3703330,Castle Hayne,28429,Castle Hayne,28429,Yes participating without using any Provision or the CEO,254,,251
NC,Wilmington Preparatory Academy,370014102927,Wilmington Preparatory Academy,3700141,Wilmington,28403,Wilmington,28403,No,92,,
NC,Wilmington School of the Arts,370045703522,Wilmington School of the Arts,3700457,Wilmington,28403,Wilmington,28406,Yes participating without using any Provision or the CEO,229,,125
NC,Wilson Academy of Applied Technology,370502003382,Wilson County Schools,3705020,Wilson,27893,Wilson,27893,Yes participating without using any Provision or the CEO,239,,132
NC,Wilson Academy of Virtual Education,370502003592,Wilson County Schools,3705020,Wilson,27894,Wilson,27894,Yes participating without using any Provision or the CEO,51,,25
NJ,Wilson Avenue School,341134002368,Newark Public School District,3411340,NEWARK,07108,NEWARK,07108,Yes participating without using any Provision or the CEO,1033,,883
NC,Wilson Early College Academy,370502003097,Wilson County Schools,3705020,Wilson,27893,Wilson,27893,Yes participating without using any Provision or the CEO,258,,115
NJ,Wilson Elementary School,340258002022,Caldwell-West School District,3402580,WEST CALDWELL,07006,WEST CALDWELL,07006,Yes participating without using any Provision or the CEO,226,,14
NY,WILSON ELEMENTARY SCHOOL,363156004221,WILSON CENTRAL SCHOOL DISTRICT,3631560,WILSON,14172,WILSON,14172,No,471,,
NJ,Wilson Elementary School,341776005784,Westfield Public School District,3417760,Westfield,07090,Westfield,07090,No,349,,3
NM,WILSON MIDDLE,350006000122,ALBUQUERQUE,3500060,ALBUQUERQUE,87108,ALBUQUERQUE,87108,Yes under Community Eligibility Option (CEO),373,266,378
NY,WILSON MIDDLE/HIGH SCHOOL,363156004223,WILSON CENTRAL SCHOOL DISTRICT,3631560,WILSON,14172,WILSON,14172,No,494,,
NC,Wilson Preparatory Academy,370037903323,Wilson Preparatory Academy,3700379,Wilson,27896,Wilson,27894,Yes participating without using any Provision or the CEO,755,,740
NJ,Wilson School,340885000564,Lodi School District,3408850,LODI,07644,LODI,07644,Yes participating without using any Provision or the CEO,352,,208
NY,WILSON SCHOOL,362478003433,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,3624780,ROCKVILLE CENTRE,11570,ROCKVILLE CENTRE,11570,Yes participating without using any Provision or the CEO,392,,28
NC,Wilson STEM Academy,370297003468,Charlotte-Mecklenburg Schools,3702970,Charlotte,28214,Charlotte,28214,Yes participating without using any Provision or the CEO,374,,371
NC,Wilson's Mills Elementary,370237001032,Johnston County Public Schools,3702370,Wilson's Mills,27593,Wilson's Mills,27593,Yes participating without using any Provision or the CEO,540,,537
NC,Wilton Elementary,370180000748,Granville County Schools,3701800,Franklinton,27525,Franklinton,27525,Yes participating without using any Provision or the CEO,293,,174
ND,WILTON ELEMENTARY SCHOOL,381320000456,WILTON 1,3813200,Wilton,58579,Wilton,58579,Yes participating without using any Provision or the CEO,148,17,25
ND,WILTON HIGH SCHOOL,381320000457,WILTON 1,3813200,Wilton,58579,Wilton,58579,Yes participating without using any Provision or the CEO,136,8,23
NY,WINCHESTER-POTTERS ELEMENTARY SCHOOL,363078004152,WEST SENECA CENTRAL SCHOOL DISTRICT,3630780,WEST SENECA,14224,WEST SENECA,14224,Yes under Community Eligibility Option (CEO),430,,205
NY,WINDERMERE BLVD SCHOOL,360292004289,AMHERST CENTRAL SCHOOL DISTRICT,3602920,AMHERST,14226,AMHERST,14226,Yes participating without using any Provision or the CEO,761,,353
NY,WINDHAM ASHLAND CENTRAL SCHOOL,363159004225,WINDHAM-ASHLAND-JEWETT CENTRAL SCHOOL DISTRICT,3631590,WINDHAM,12496,WINDHAM,12496,Yes participating without using any Provision or the CEO,295,,148
NC,Winding Springs Elementary,370297001601,Charlotte-Mecklenburg Schools,3702970,Charlotte,28269,Charlotte,28269,Yes participating without using any Provision or the CEO,770,,767
NY,WINDOM ELEMENTARY SCHOOL,362190003113,ORCHARD PARK CENTRAL SCHOOL DISTRICT,3621900,ORCHARD PARK,14127,ORCHARD PARK,14127,Yes participating without using any Provision or the CEO,615,,113
NY,WINDSOR CENTRAL HIGH SCHOOL,360273004430,WINDSOR CENTRAL SCHOOL DISTRICT,3602730,WINDSOR,13865,WINDSOR,13865,Yes under Community Eligibility Option (CEO),475,,233
