st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
MT,Rocky Boy 7-8,302275000986,Rocky Boy Elem,3022750,Box Elder,59521,Box Elder,59521,Yes under Community Eligibility Option (CEO),67,,67
MT,Rocky Boy High School,302891101086,Rocky Boy H S,3028911,Box Elder,59521,Box Elder,59521,Yes under Community Eligibility Option (CEO),146,,146
MT,Rocky Boy School,302275000666,Rocky Boy Elem,3022750,Box Elder,59521,Box Elder,59521,Yes under Community Eligibility Option (CEO),367,,367
MO,ROCKY COMFORT ELEM.,292061001103,MCDONALD CO. R-I,2920610,ROCKY COMFORT,64861,ROCKY COMFORT,64861,Yes participating without using any Provision or the CEO,188,47,106
NV,ROGER CORBETT ELEMENTARY,320048000242,Washoe County,3200480,RENO,89502,RENO,89502,Yes under Community Eligibility Option (CEO),328,222,328
MO,ROGERS ELEM.,292067002683,MEHLVILLE R-IX,2920670,ST LOUIS,63129,ST LOUIS,63129,Yes participating without using any Provision or the CEO,421,27,60
MO,ROGERS ELEMENTARY,291640002375,KANSAS CITY 33,2916400,KANSAS CITY,64129,KANSAS CITY,64129,Yes under Community Eligibility Option (CEO),599,243,599
NV,Rogers Lucille S ES,320006000529,Clark County,3200060,Las Vegas,89148,Las Vegas,89148,Yes under Community Eligibility Option (CEO),717,337,717
MO,ROGERS MIDDLE,290291002461,AFFTON 101,2902910,ST LOUIS,63123,ST LOUIS,63123,Yes participating without using any Provision or the CEO,579,87,198
NV,Rogich Sig MS,320006000515,Clark County,3200060,Las Vegas,89144,Las Vegas,89144,Yes under Community Eligibility Option (CEO),1668,332,1668
NE,ROHWER ELEMENTARY SCHOOL,317374000667,MILLARD PUBLIC SCHOOLS,3173740,OMAHA,68135,OMAHA,68135,Yes participating without using any Provision or the CEO,455,,80
MO,ROLLA JR. HIGH,292689001633,ROLLA 31,2926890,ROLLA,65401,ROLLA,65401,Yes participating without using any Provision or the CEO,606,127,294
MO,ROLLA MIDDLE,292689001635,ROLLA 31,2926890,ROLLA,65401,ROLLA,65401,Yes participating without using any Provision or the CEO,840,176,396
MO,ROLLA SR. HIGH,292689001636,ROLLA 31,2926890,ROLLA,65401,ROLLA,65401,Yes participating without using any Provision or the CEO,1383,224,569
MO,ROLLA TECHNICAL CTR.,292689002759,ROLLA 31,2926890,ROLLA,65401,ROLLA,65401,No,0,,
MO,ROLLA TECHNICAL INST.,292689001630,ROLLA 31,2926890,ROLLA,65401,ROLLA,65401,No,0,,
NV,ROLLAN MELTON ELEMENTARY,320048000558,Washoe County,3200480,RENO,89523,RENO,89523,Yes participating without using any Provision or the CEO,503,70,71
MO,ROLLING MEADOW SCHOOL,290002203075,MO SCHLS FOR THE SEV DISABLED,2900022,HIGGINSVILLE,64037,HIGGINSVILLE,64037,Yes participating without using any Provision or the CEO,4,,
NH,Rollinsford Grade School,330597000396,Rollinsford School District,3305970,Rollinsford,03869,Rollinsford,03869,Yes participating without using any Provision or the CEO,146,,28
MT,Ronan High School,302280000670,Ronan H S,3022800,Ronan,59864,Ronan,59864,Yes under Community Eligibility Option (CEO),373,,373
MT,Ronan Middle School,302279000668,Ronan Elem,3022790,Ronan,59864,Ronan,59864,Yes under Community Eligibility Option (CEO),435,,435
NV,Ronnow C C ES,320006000014,Clark County,3200060,Las Vegas,89101,Las Vegas,89101,Yes under Community Eligibility Option (CEO),491,349,491
NV,Ronzone Bertha ES,320006000008,Clark County,3200060,Las Vegas,89108,Las Vegas,89108,Yes under Community Eligibility Option (CEO),683,492,683
MO,ROOSEVELT ELEM.,291191002847,FARMINGTON R-VII,2911910,FARMINGTON,63640,FARMINGTON,63640,Yes participating without using any Provision or the CEO,395,99,196
NE,ROOSEVELT ELEMENTARY SCHOOL,317647001580,SCOTTSBLUFF PUBLIC SCHOOLS,3176470,SCOTTSBLUFF,69361,SCOTTSBLUFF,69361,Yes under Community Eligibility Option (CEO),249,246,
MO,ROOSEVELT HIGH,292928001994,ST. LOUIS CITY,2929280,ST LOUIS,63118,ST LOUIS,63118,Yes under Community Eligibility Option (CEO),473,264,473
MT,Roosevelt Junior High,302208000913,Red Lodge Elem,3022080,Red Lodge,59068,Red Lodge,59068,Yes participating without using any Provision or the CEO,123,,42
NV,Rooted School Las Vegas,320000100992,State Sponsored Charter Schools,3200001,Las Vegas,89156,Las Vegas,89156,,,,
NE,ROPER ELEMENTARY SCHOOL,317284000391,LINCOLN PUBLIC SCHOOLS,3172840,LINCOLN,68522,LINCOLN,68522,Yes participating without using any Provision or the CEO,851,,491
MO,ROSA PARKS CENTER,290000902793,DIVISION OF YOUTH SERVICE,2900009,FULTON,65251,FULTON,65251,No,0,,
MO,Roscoe Elementary,292694001637,ROSCOE C-1,2926940,Osceola,64776,Osceola,64776,Yes participating without using any Provision or the CEO,47,17,32
MO,ROSE ACRES ELEM.,292370001420,PATTONVILLE R-III,2923700,MARYLAND HEIGHTS,63043,MARYLAND HEIGHTS,63043,Yes participating without using any Provision or the CEO,357,47,107
NE,ROSE HILL ELEMENTARY SCHOOL,317482001427,OMAHA PUBLIC SCHOOLS,3174820,OMAHA,68104,OMAHA,68104,Yes under Community Eligibility Option (CEO),268,240,
MO,ROSE JOHNSON JENNINGS JR. HIGH,291629000767,JENNINGS,2916290,JENNINGS,63136,JENNINGS,63136,Yes under Community Eligibility Option (CEO),345,193,345
MT,Rose Park School,300387000082,Billings Elem,3003870,Billings,59102,Billings,59101,Yes participating without using any Provision or the CEO,263,,87
MT,Rosebud 7-8,302292001050,Rosebud K-12,3022920,Rosebud,59347,Rosebud,59347,Yes participating without using any Provision or the CEO,12,,7
MT,Rosebud High School,302292000672,Rosebud K-12,3022920,Rosebud,59347,Rosebud,59347,Yes participating without using any Provision or the CEO,12,,5
MT,Rosebud School,302292000671,Rosebud K-12,3022920,Rosebud,59347,Rosebud,59347,Yes participating without using any Provision or the CEO,35,,23
NV,Rosemary Clarke Middle School,320036000412,Nye,3200360,Pahrump,89060,Pahrump,89060,Yes under Community Eligibility Option (CEO),1056,635,1056
NH,Ross A. Lurgio Middle School,330174000681,Bedford School District,3301740,Bedford,03110,Bedford,03110,Yes participating without using any Provision or the CEO,680,,33
MO,ROSS ELEM.,292376001429,NORTH PEMISCOT CO. R-I,2923760,Wardell,63879,Wardell,63879,Yes under Community Eligibility Option (CEO),102,42,102
MO,ROSS ELEM.,292358001398,PARKWAY C-2,2923580,ST LOUIS,63146,ST LOUIS,63146,Yes participating without using any Provision or the CEO,389,48,113
MT,Ross School,301199000328,Ross Elem,3011990,Mosby,59058,Mosby,59058,No,2,,
MT,Rossiter School,300000500424,Helena Elem,3000005,Helena,59602,Helena,59601,Yes participating without using any Provision or the CEO,370,,94
NV,Round Mountain Elementary School,320036000193,Nye,3200360,Round Mountain,89045,Round Mountain,89045,Yes under Community Eligibility Option (CEO),128,21,128
NV,Round Mountain High School,320036000363,Nye,3200360,Round Mountain,89045,Round Mountain,89045,Yes under Community Eligibility Option (CEO),81,20,81
NV,Round Mountain Middle School,320036000611,Nye,3200360,Round Mountain,89045,Round Mountain,89045,Yes under Community Eligibility Option (CEO),59,12,59
MT,Roundup 7-8,302304000914,Roundup Elem,3023040,Roundup,59072,Roundup,59072,Yes participating without using any Provision or the CEO,88,,47
MT,Roundup Elementary,302304000673,Roundup Elem,3023040,Roundup,59072,Roundup,59072,Yes participating without using any Provision or the CEO,309,,192
MT,Roundup H S,302307000675,Roundup High School,3023070,Roundup,59072,Roundup,59072,Yes participating without using any Provision or the CEO,171,,96
NV,Roundy Dr C Owen ES,320006000743,Clark County,3200060,Las Vegas,89146,Las Vegas,89146,Yes under Community Eligibility Option (CEO),629,479,629
MO,ROUNTREE ELEM.,292886001821,SPRINGFIELD R-XII,2928860,SPRINGFIELD,65804,SPRINGFIELD,65804,Yes participating without using any Provision or the CEO,205,44,108
NE,ROUSSEAU ELEMENTARY SCHOOL,317284001176,LINCOLN PUBLIC SCHOOLS,3172840,LINCOLN,68506,LINCOLN,68506,Yes participating without using any Provision or the CEO,558,,257
NV,Rowe Lewis E ES,320006000067,Clark County,3200060,Las Vegas,89119,Las Vegas,89119,Yes under Community Eligibility Option (CEO),619,423,619
MT,Roy 6-8,302316000957,Roy K-12 Schools,3023160,Roy,59471,Roy,59471,Yes participating without using any Provision or the CEO,3,,
NV,ROY GOMM ELEMENTARY,320048000243,Washoe County,3200480,RENO,89519,RENO,89519,Yes participating without using any Provision or the CEO,400,49,50
MT,Roy High School,302316000677,Roy K-12 Schools,3023160,Roy,59471,Roy,59471,Yes participating without using any Provision or the CEO,9,,6
MT,Roy School,302316000676,Roy K-12 Schools,3023160,Roy,59471,Roy,59471,Yes participating without using any Provision or the CEO,17,,14
MO,ROYAL HEIGHTS ELEM.,291635000788,JOPLIN SCHOOLS,2916350,JOPLIN,64802,JOPLIN,64802,Yes participating without using any Provision or the CEO,266,78,189
NE,RTC SCHOOL,310014601515,BOYS TOWN INTERIM PRG SCHS,3100146,BOYS TOWN,68010,BOYS TOWN,68010,No,0,,
NV,Ruby Valley Elementary School,320012000139,Elko,3200120,Wells,89835,Ruby Valley,89833,No,8,,
MT,Ruder Elementary,300711000198,Columbia Falls Elem,3007110,Columbia Falls,59912,Columbia Falls,59912,Yes participating without using any Provision or the CEO,546,,341
NE,RUMSEY STATION ELEMENTARY SCH,317527000403,PAPILLION LA VISTA COMMUNITY SCHOOLS,3175270,PAPILLION,68133,PAPILLION,68133,Yes participating without using any Provision or the CEO,376,,54
NV,Rundle Richard ES,320006000401,Clark County,3200060,Las Vegas,89110,Las Vegas,89110,Yes under Community Eligibility Option (CEO),621,453,621
NH,Rundlett Middle School,330246000063,Concord School District,3302460,Concord,03301,Concord,03301,Yes participating without using any Provision or the CEO,774,,286
MO,RUNNING FOX ELEM.,291638000796,CLARK CO. R-I,2916380,ALEXANDRIA,63430,ALEXANDRIA,63430,Yes participating without using any Provision or the CEO,98,13,52
MO,RUSHVILLE ELEM.,291059000356,BUCHANAN CO. R-IV,2910590,RUSHVILLE,64484,RUSHVILLE,64484,Yes participating without using any Provision or the CEO,165,29,70
MO,RUSKIN HIGH SCHOOL,291434003156,HICKMAN MILLS C-1,2914340,KANSAS CITY,64134,KANSAS CITY,64134,Yes under Community Eligibility Option (CEO),1240,451,1241
MO,RUSSELL BLVD. ELEM.,290100000310,COLUMBIA 93,2901000,COLUMBIA,65203,COLUMBIA,65203,Yes participating without using any Provision or the CEO,469,38,95
MO,RUSSELL ELEM.,291383000634,HAZELWOOD,2913830,HAZELWOOD,63042,HAZELWOOD,63042,Yes under Community Eligibility Option (CEO),397,111,204
NH,Russell Elementary School,330600000397,Rumney School District,3306000,Rumney,03266,Rumney,03266,Yes participating without using any Provision or the CEO,86,,42
MO,RUSSELL HAWKINS JR. HIGH,291560000737,JACKSON R-II,2915600,JACKSON,63755,JACKSON,63755,Yes participating without using any Provision or the CEO,841,112,330
MO,RUSSELL JONES ED CENTER,292355002537,PARK HILL,2923550,KANSAS CITY,64151,KANSAS CITY,64151,No,0,,
NE,RUSSELL MIDDLE SCHOOL,317374000240,MILLARD PUBLIC SCHOOLS,3173740,OMAHA,68135,OMAHA,68135,Yes participating without using any Provision or the CEO,738,,133
MT,Russell School,301545000475,Kalispell Elem,3015450,Kalispell,59901,Kalispell,59901,Yes under Community Eligibility Option (CEO),216,,216
MT,Russell School,301857000580,Missoula Elem,3018570,Missoula,59801,Missoula,59801,Yes participating without using any Provision or the CEO,385,,228
MO,RUSSELLVILLE HIGH,292697001639,COLE CO. R-I,2926970,RUSSELLVILLE,65074,RUSSELLVILLE,65074,Yes participating without using any Provision or the CEO,295,34,87
NH,Rye Elementary School,330603000398,Rye School District,3306030,Rye,03870,Rye,03870,Yes participating without using any Provision or the CEO,209,,3
NH,Rye Junior High School,330603000399,Rye School District,3306030,Rye,03870,Rye,03870,Yes participating without using any Provision or the CEO,191,,5
MT,Ryegate 7-8,302334000981,Ryegate K-12 Schools,3023340,Ryegate,59074,Ryegate,59074,Yes participating without using any Provision or the CEO,10,,3
MT,Ryegate High School,302334000681,Ryegate K-12 Schools,3023340,Ryegate,59074,Ryegate,59074,Yes participating without using any Provision or the CEO,12,,3
MT,Ryegate School,302334000680,Ryegate K-12 Schools,3023340,Ryegate,59074,Ryegate,59074,Yes participating without using any Provision or the CEO,41,,3
MT,S Y School,300801000229,S Y Elem,3008010,Miles City,59301,Miles City,59301,No,5,,
MO,S.M Rissler Elementary School,293036002079,TRENTON R-IX,2930360,Trenton,64683,Trenton,64683,Yes participating without using any Provision or the CEO,438,115,215
MO,S.T.A.R. DAY TREATMENT CTR.,290000901593,DIVISION OF YOUTH SERVICE,2900009,GLADSTONE,64118,GLADSTONE,64118,No,0,,
MT,Sacajawea Middle School,300456000165,Bozeman Elem,3004560,Bozeman,59715,Bozeman,59771,Yes participating without using any Provision or the CEO,809,,86
MT,Sacajawea School,301304000373,Great Falls Elem,3013040,Great Falls,59404,Great Falls,59403,Yes participating without using any Provision or the CEO,398,,189
MT,Saco 7-8,302337001030,Saco Elem,3023370,Saco,59261,Saco,59261,Yes participating without using any Provision or the CEO,5,,
MT,Saco High School,302340000683,Saco H S,3023400,Saco,59261,Saco,59261,Yes participating without using any Provision or the CEO,14,,11
MT,Saco School,302337000682,Saco Elem,3023370,Saco,59261,Saco,59261,Yes participating without using any Provision or the CEO,30,,23
MT,Saddle Peak Elementary,300329001111,Belgrade Elem,3003290,Belgrade,59714,Belgrade,59714,Yes participating without using any Provision or the CEO,438,,231
NE,SADDLEBROOK ELEMENTARY SCHOOL,317482002228,OMAHA PUBLIC SCHOOLS,3174820,OMAHA,68116,OMAHA,68116,Yes under Community Eligibility Option (CEO),456,146,
MO,SAEGER MIDDLE,292895001884,FRANCIS HOWELL R-III,2928950,ST CHARLES,63304,ST CHARLES,63304,Yes participating without using any Provision or the CEO,737,29,105
NV,Sage Collegiate Public Charter School,320000100971,State Sponsored Charter Schools,3200001,Las Vegas,89107,Las Vegas,89107,Yes under Community Eligibility Option (CEO),241,112,241
MT,Sage Creek Elementary,300009800329,Chester-Joplin-Inverness El,3000098,Chester,59522,Chester,59522,Yes participating without using any Provision or the CEO,6,,
NV,Sage Elementary School,320012000385,Elko,3200120,Spring Creek,89815,Spring Creek,89815,Yes participating without using any Provision or the CEO,417,142,155
NE,SAGEWOOD ELEMENTARY SCHOOL,317011002277,ELKHORN PUBLIC SCHOOLS,3170110,OMAHA,68116,OMAHA,68116,Yes participating without using any Provision or the CEO,442,,94
NH,Salem High School,330606000407,Salem School District,3306060,Salem,03079,Salem,03079,Yes participating without using any Provision or the CEO,1114,,156
MO,SALEM MIDDLE SCHOOL,292709001677,SALEM R-80,2927090,SALEM,65560,SALEM,65560,Yes under Community Eligibility Option (CEO),251,87,251
NH,Salem Preschool,330606000740,Salem School District,3306060,Salem,03079,Salem,03079,Yes participating without using any Provision or the CEO,125,,9
MO,SALEM SR. HIGH,292709001678,SALEM R-80,2927090,SALEM,65560,SALEM,65560,Yes under Community Eligibility Option (CEO),630,121,319
MO,SALEM UPPER ELEM.,292709001676,SALEM R-80,2927090,SALEM,65560,SALEM,65560,Yes under Community Eligibility Option (CEO),342,103,342
MO,SALINE CO. CAREER CTR.,292041001081,MARSHALL,2920410,MARSHALL,65340,MARSHALL,65340,No,0,,
MO,SALISBURY ELEM.,292752001683,SALISBURY R-IV,2927520,SALISBURY,65281,SALISBURY,65281,Yes participating without using any Provision or the CEO,231,39,91
NH,Salisbury Elementary School,330476000285,Merrimack Valley School District,3304760,Salisbury,03268,Salisbury,03268,Yes participating without using any Provision or the CEO,67,,12
MO,SALISBURY HIGH,292752001685,SALISBURY R-IV,2927520,SALISBURY,65281,SALISBURY,65281,Yes participating without using any Provision or the CEO,249,30,95
MT,Salmon Prairie School,301593000489,Swan Lake-Salmon Elem,3015930,Swan Lake,59911,Swan Lake,59911,No,4,,
NH,Sanborn Regional High School,330608000479,Sanborn Regional School District,3306080,Kingston,03848,Kingston,03848,Yes participating without using any Provision or the CEO,521,,34
NH,Sanborn Regional Middle School,330608000476,Sanborn Regional School District,3306080,Kingston,03848,Kingston,03848,Yes participating without using any Provision or the CEO,245,,25
NH,Sanbornton Central School,330730000464,Winnisquam Regional School District,3307300,Sanbornton,03269,Sanbornton,03269,Yes participating without using any Provision or the CEO,179,,73
MT,Sand Springs School,301206000330,Sand Springs Elem,3012060,Sand Springs,59077,Sand Springs,59077,,,,
NH,Sandown Central School,330672000438,Timberlane Regional School District,3306720,Sandown,03873,Sandown,03873,Yes participating without using any Provision or the CEO,137,,7
NH,Sandown North Elementary School,330672000596,Timberlane Regional School District,3306720,Sandown,03873,Sandown,03873,Yes participating without using any Provision or the CEO,323,,41
NE,SANDOZ ELEMENTARY SCHOOL,317281001135,LEXINGTON PUBLIC SCHOOLS,3172810,LEXINGTON,68850,LEXINGTON,68850,Yes participating without using any Provision or the CEO,321,,275
NE,SANDOZ ELEMENTARY SCHOOL,317374001257,MILLARD PUBLIC SCHOOLS,3173740,OMAHA,68137,OMAHA,68137,Yes participating without using any Provision or the CEO,338,,165
MT,Sandstone School,300387000083,Billings Elem,3003870,Billings,59105,Billings,59101,Yes participating without using any Provision or the CEO,390,,144
NH,Sandwich Central School,330396000183,Inter-Lakes Cooperative School District,3303960,Ctr. Sandwich,03227,Ctr. Sandwich,03227,Yes participating without using any Provision or the CEO,76,,8
NE,SANDY CREEK ELEMENTARY SCHOOL,310012200770,SOUTH CENTRAL NEBRASKA UNIFIED 5,3100122,FAIRFIELD,68938,FAIRFIELD,68938,Yes participating without using any Provision or the CEO,275,,115
NE,SANDY CREEK HIGH SCHOOL,310012200762,SOUTH CENTRAL NEBRASKA UNIFIED 5,3100122,FAIRFIELD,68938,FAIRFIELD,68938,Yes participating without using any Provision or the CEO,117,,52
NE,SANDY CREEK MIDDLE SCHOOL,310012202285,SOUTH CENTRAL NEBRASKA UNIFIED 5,3100122,FAIRFIELD,68938,FAIRFIELD,68938,No,97,,47
NV,Sandy Valley ES,320006000612,Clark County,3200060,Sandy Valley,89019,Sandy Valley,89019,Yes under Community Eligibility Option (CEO),125,71,125
NV,Sandy Valley J-SHS,320006000304,Clark County,3200060,Sandy Valley,89019,Sandy Valley,89019,Yes under Community Eligibility Option (CEO),196,106,196
MO,SANTA FE ELEM.,290300000012,SANTA FE R-X,2903000,WAVERLY,64096,WAVERLY,64096,Yes participating without using any Provision or the CEO,171,29,76
MO,SANTA FE HIGH,290300000013,SANTA FE R-X,2903000,ALMA,64001,ALMA,64001,Yes participating without using any Provision or the CEO,163,16,68
MO,SANTA FE TRAIL ELEM.,291548002374,INDEPENDENCE 30,2915480,INDEPENDENCE,64055,INDEPENDENCE,64055,Yes participating without using any Provision or the CEO,356,120,257
MO,SAPPINGTON ELEM.,291869001025,LINDBERGH SCHOOLS,2918690,ST LOUIS,63126,ST LOUIS,63126,Yes participating without using any Provision or the CEO,503,29,64
NH,Sarah Porter School,330299000119,Fall Mountain Regional School District,3302990,Langdon,03602,Langdon,03602,Yes participating without using any Provision or the CEO,23,,8
NV,SARAH WINNEMUCCA ELEMENTARY,320048000428,Washoe County,3200480,RENO,89523,RENO,89523,Yes participating without using any Provision or the CEO,491,177,205
NE,SARATOGA ELEMENTARY SCHOOL,317284001178,LINCOLN PUBLIC SCHOOLS,3172840,LINCOLN,68502,LINCOLN,68502,Yes under Provision 2,225,,174
MO,SARCOXIE HIGH,292754001686,SARCOXIE R-II,2927540,SARCOXIE,64862,SARCOXIE,64862,Yes participating without using any Provision or the CEO,397,81,265
NE,SARGENT ELEMENTARY SCHOOL,317641001573,SARGENT PUBLIC SCHOOLS,3176410,SARGENT,68874,SARGENT,68874,Yes participating without using any Provision or the CEO,84,,44
NE,SARGENT HIGH SCHOOL,317641001574,SARGENT PUBLIC SCHOOLS,3176410,SARGENT,68874,SARGENT,68874,Yes participating without using any Provision or the CEO,83,,35
MT,Savage 7-8,302352001040,Savage Elem,3023520,Savage,59262,Savage,59262,Yes participating without using any Provision or the CEO,22,,3
MT,Savage High School,302355000686,Savage H S,3023550,Savage,59262,Savage,59262,Yes participating without using any Provision or the CEO,35,,3
MT,Savage School,302352000685,Savage Elem,3023520,Savage,59262,Savage,59262,Yes participating without using any Provision or the CEO,73,,3
MO,SAVANNAH HIGH,292757001693,SAVANNAH R-III,2927570,SAVANNAH,64485,SAVANNAH,64485,Yes participating without using any Provision or the CEO,734,85,199
MO,SAVANNAH MIDDLE,292757001691,SAVANNAH R-III,2927570,SAVANNAH,64485,SAVANNAH,64485,Yes participating without using any Provision or the CEO,524,84,198
NV,Saville Anthony MS,320006000565,Clark County,3200060,Las Vegas,89131,Las Vegas,89131,Yes under Community Eligibility Option (CEO),1415,450,1415
NV,Sawyer Grant MS,320006000274,Clark County,3200060,Las Vegas,89118,Las Vegas,89118,Yes under Community Eligibility Option (CEO),1175,722,1175
NV,Scherkenbach William & Mary ES,320006000623,Clark County,3200060,Las Vegas,89143,Las Vegas,89143,Yes under Community Eligibility Option (CEO),540,204,540
MO,SCHOFIELD ELEMENTARY,292622003175,REPUBLIC R-III,2926220,REPUBLIC,65738,REPUBLIC,65738,Yes participating without using any Provision or the CEO,470,68,196
NV,Schofield Jack Lund MS,320006000537,Clark County,3200060,Las Vegas,89123,Las Vegas,89123,Yes under Community Eligibility Option (CEO),1001,477,1001
NE,SCHOO MIDDLE SCHOOL,317284002215,LINCOLN PUBLIC SCHOOLS,3172840,LINCOLN,68521,LINCOLN,68521,Yes participating without using any Provision or the CEO,926,,447
NH,School Street School,330594000393,Rochester School District,3305940,Rochester,03867,Rochester,03867,Yes participating without using any Provision or the CEO,55,,32
NV,Schorr Steve ES,320006000689,Clark County,3200060,Las Vegas,89183,Las Vegas,89183,Yes under Community Eligibility Option (CEO),701,278,701
NV,Schurz Elementary,320033000184,Mineral,3200330,Schurz,89427,Schurz,89427,Yes under Community Eligibility Option (CEO),76,51,76
NE,SCHUYLER CENTRAL HIGH SCHOOL,317645001575,SCHUYLER COMMUNITY SCHOOLS,3176450,SCHUYLER,68661,SCHUYLER,68661,Yes participating without using any Provision or the CEO,648,,412
MO,SCHUYLER CO. ELEM.,292766001698,SCHUYLER CO. R-I,2927660,QUEEN CITY,63561,QUEEN CITY,63561,Yes participating without using any Provision or the CEO,342,81,194
MO,SCHUYLER CO. HIGH,292766001702,SCHUYLER CO. R-I,2927660,QUEEN CITY,63561,QUEEN CITY,63561,Yes participating without using any Provision or the CEO,247,37,100
NE,SCHUYLER ELEMENTARY SCHOOL,317645001576,SCHUYLER COMMUNITY SCHOOLS,3176450,SCHUYLER,68661,SCHUYLER,68661,Yes participating without using any Provision or the CEO,602,,429
NE,SCHUYLER ELEMENTARY-FISHER'S,317645000446,SCHUYLER COMMUNITY SCHOOLS,3176450,SCHUYLER,68661,SCHUYLER,68661,Yes participating without using any Provision or the CEO,39,,20
NE,SCHUYLER HEADSTART,317645002218,SCHUYLER COMMUNITY SCHOOLS,3176450,SCHUYLER,68661,SCHUYLER,68661,No,78,,20
NE,SCHUYLER MIDDLE SCHOOL,317645002216,SCHUYLER COMMUNITY SCHOOLS,3176450,SCHUYLER,68661,SCHUYLER,68661,Yes participating without using any Provision or the CEO,380,,258
NE,SCIENCE FOCUS PROGRAM,317284000482,LINCOLN PUBLIC SCHOOLS,3172840,LINCOLN,68502,LINCOLN,68502,No,0,,
MT,Scobey 7-8,302367000949,Scobey K-12 Schools,3023670,Scobey,59263,Scobey,59263,Yes participating without using any Provision or the CEO,51,,15
MT,Scobey High School,302367000688,Scobey K-12 Schools,3023670,Scobey,59263,Scobey,59263,Yes participating without using any Provision or the CEO,77,,18
MT,Scobey School,302367000687,Scobey K-12 Schools,3023670,Scobey,59263,Scobey,59263,Yes participating without using any Provision or the CEO,149,,50
MO,SCOTLAND CO. ELEM.,292070001126,SCOTLAND CO. R-I,2920700,Memphis,63555,Memphis,63555,Yes participating without using any Provision or the CEO,274,38,127
MO,SCOTLAND CO. HIGH,292070001127,SCOTLAND CO. R-I,2920700,MEMPHIS,63555,MEMPHIS,63555,Yes participating without using any Provision or the CEO,245,24,94
MO,SCOTT CITY ELEM.,291545000704,SCOTT CITY R-I,2915450,SCOTT CITY,63780,SCOTT CITY,63780,Yes participating without using any Provision or the CEO,300,114,181
MO,SCOTT CITY HIGH,291545000705,SCOTT CITY R-I,2915450,SCOTT CITY,63780,SCOTT CITY,63780,Yes participating without using any Provision or the CEO,276,62,121
MO,SCOTT CITY MIDDLE,291545002702,SCOTT CITY R-I,2915450,SCOTT CITY,63780,SCOTT CITY,63780,Yes participating without using any Provision or the CEO,235,63,132
MO,SCOTT CO. CENTRAL ELEM.,292142001176,SCOTT CO. CENTRAL,2921420,SIKESTON,63801,SIKESTON,63801,Yes under Community Eligibility Option (CEO),166,64,149
MO,SCOTT CO. CENTRAL HIGH,292142001177,SCOTT CO. CENTRAL,2921420,SIKESTON,63801,SIKESTON,63801,Yes under Community Eligibility Option (CEO),121,47,121
MO,SCOTT CO. ELEM.,290489000058,SCOTT CO. R-IV,2904890,BENTON,63736,BENTON,63736,Yes participating without using any Provision or the CEO,401,89,211
MO,SCOTT CO. MIDDLE,290489002703,SCOTT CO. R-IV,2904890,BENTON,63736,BENTON,63736,Yes participating without using any Provision or the CEO,196,35,105
NV,Scott Jesse D ES,320006000753,Clark County,3200060,N  Las Vegas,89081,N  Las Vegas,89081,Yes under Community Eligibility Option (CEO),692,419,692
NE,SCOTT MIDDLE SCHOOL,317284000393,LINCOLN PUBLIC SCHOOLS,3172840,LINCOLN,68516,LINCOLN,68516,Yes participating without using any Provision or the CEO,1103,,263
MO,SCOTT REGIONAL TECH CENTER,292112001161,MONETT R-I,2921120,MONETT,65708,MONETT,65708,No,0,,
NE,SCOTTSBLUFF SENIOR HIGH SCHOOL,317647001582,SCOTTSBLUFF PUBLIC SCHOOLS,3176470,SCOTTSBLUFF,69361,SCOTTSBLUFF,69361,Yes participating without using any Provision or the CEO,1062,,634
NE,SCRIBNER-SNYDER SECONDARY SCH,310007601585,SCRIBNER-SNYDER COMMUNITY SCHS,3100076,SCRIBNER,68057,SCRIBNER,68057,Yes participating without using any Provision or the CEO,69,,44
MO,SCUOLA VITA NUOVA CHARTER,290001902754,SCUOLA VITA NUOVA,2900019,KANSAS CITY,64124,KANSAS CITY,64124,Yes under Community Eligibility Option (CEO),391,135,314
NH,Seabrook Elementary School,330615000410,Seabrook School District,3306150,Seabrook,03874,Seabrook,03874,Yes participating without using any Provision or the CEO,344,,175
NH,Seabrook Middle School,330615000601,Seabrook School District,3306150,Seabrook,03874,Seabrook,03874,Yes participating without using any Provision or the CEO,301,,136
NH,Seacoast Charter School,330003100606,Seacoast Charter School,3300031,Dover,03820,Dover,03820,Yes participating without using any Provision or the CEO,288,,35
MO,SECKMAN ELEM.,291230000504,FOX C-6,2912300,IMPERIAL,63052,IMPERIAL,63052,Yes participating without using any Provision or the CEO,433,20,58
MO,SECKMAN MIDDLE,291230000505,FOX C-6,2912300,IMPERIAL,63052,IMPERIAL,63052,Yes participating without using any Provision or the CEO,713,42,155
MO,SECKMAN SR. HIGH,291230001981,FOX C-6,2912300,IMPERIAL,63052,IMPERIAL,63052,Yes participating without using any Provision or the CEO,1766,132,391
NE,SECONDARY SCH AT RAYMOND,310495000137,RAYMOND CENTRAL PUBLIC SCHOOLS,3104950,RAYMOND,68428,RAYMOND,68428,Yes participating without using any Provision or the CEO,363,,72
NE,SECONDARY SUCCESS PROGRAM,317482002248,OMAHA PUBLIC SCHOOLS,3174820,OMAHA,68111,OMAHA,68111,Yes under Community Eligibility Option (CEO),0,,
