st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
LA,Southern University Lab School,220002301921,Southern University Lab School,2200023,Baton Rouge,70813,Baton Rouge,70813,Yes participating without using any Provision or the CEO,479,,227
LA,Southern University Laboratory Virtual School,220002302402,Southern University Lab School,2200023,Baton Rouge,70813,Baton Rouge,70813,Yes participating without using any Provision or the CEO,348,,250
KY,Southgate Public School,210546001313,Southgate Independent,2105460,Southgate,41071,Southgate,41071,Yes under Community Eligibility Option (CEO),195,105,131
ME,Southport Central School,231236000588,Southport Public Schools,2312360,Southport,04576,Southport,04576,Yes under Provision 2,18,3,3
LA,Southside Alternative High School,220004701781,Office of Juvenile Justice,2200047,Monroe,71202,Monroe,71202,Yes participating without using any Provision or the CEO,169,,150
LA,Southside Alternative High School,228010001619,Special School District,2280100,Monroe,71202,Monroe,71202,,,,
KY,Southside Elementary,210532002077,Shelby County,2105320,Shelbyville,40065,Shelbyville,40065,Yes under Community Eligibility Option (CEO),417,233,251
KY,Southside Elementary School,210286000474,Hopkins County,2102860,Nortonville,42442,Nortonville,42442,Yes under Community Eligibility Option (CEO),556,376,387
LA,Southside Elementary School,220057000457,East Carroll Parish,2200570,Lake Providence,71254,Lake Providence,71254,Yes under Community Eligibility Option (CEO),383,,341
KY,Southside Elementary School,210600000284,Woodford County,2106000,Versailles,40383,Versailles,40383,Yes under Community Eligibility Option (CEO),593,193,196
LA,Southside Elementary School,220102000771,Livingston Parish,2201020,Denham Springs,70726,Denham Springs,70726,Yes under Community Eligibility Option (CEO),563,,469
KY,Southside Elementary School,210258000554,Harrison County,2102580,Cynthiana,41031,Cynthiana,41031,Yes under Community Eligibility Option (CEO),391,208,220
LA,Southside High School,220087002442,Lafayette Parish,2200870,Youngsville,70592,Youngsville,70592,Yes under Community Eligibility Option (CEO),1891,,676
LA,Southside Junior High School,220102001559,Livingston Parish,2201020,Denham Springs,70726,Denham Springs,70726,Yes under Community Eligibility Option (CEO),575,,400
KY,Southside Technical Center,210186001563,Fayette County,2101860,Lexington,40504,Lexington,40504,Yes participating without using any Provision or the CEO,0,,
IA,Southview Middle School,190369002186,Ankeny Comm School District,1903690,Ankeny,50023,Ankeny,50023,Yes participating without using any Provision or the CEO,881,,176
KY,Southwest Calloway Elementary School,210087000174,Calloway County,2100870,Murray,42071,Murray,42071,Yes under Community Eligibility Option (CEO),433,174,205
KS,Southwest Elem,201089000840,Pratt,2010890,Pratt,67124,Pratt,67124,Yes participating without using any Provision or the CEO,551,,251
LA,Southwest Louisiana Charter Academy,220018902349,Southwest Louisiana Charter Academy,2200189,Lake Charles,70607,Lake Charles,70607,Yes under Community Eligibility Option (CEO),848,,716
IA,Southwest Valley  Middle School,192928002207,Villisca Comm School District,1929280,Villisca,50864,Villisca,50864,Yes participating without using any Provision or the CEO,135,,59
IA,Southwest Valley High school,190813000404,Corning Comm School District,1908130,Corning,50841,Corning,50841,Yes participating without using any Provision or the CEO,193,,60
KS,Southwestern Heights Jr/Sr High,200819001300,Kismet-Plains,2008190,Kismet,67859,Kismet,67859,Yes participating without using any Provision or the CEO,309,,233
KY,Southwestern High School,210495000506,Pulaski County,2104950,Somerset,42503,Somerset,42503,Yes under Community Eligibility Option (CEO),1203,705,778
LA,Southwood High School,220030000197,Caddo Parish,2200300,Shreveport,71118,Shreveport,71118,Yes participating without using any Provision or the CEO,1058,,761
KS,Sowers Alternative High School,201299000316,Wichita,2012990,Wichita,67216,Wichita,67216,Yes participating without using any Provision or the CEO,75,,70
KS,Spaght Multimedia Magnet,201299001719,Wichita,2012990,Wichita,67214,Wichita,67214,Yes participating without using any Provision or the CEO,436,,426
IA,Spalding Park Elementary,192640002178,Sioux City Comm School District,1926400,Sioux City,51106,Sioux City,51106,Yes under Community Eligibility Option (CEO),663,,452
LA,Spanish Lake Primary School,220009002269,Ascension Parish,2200090,Geismar,70734,Geismar,70734,Yes participating without using any Provision or the CEO,556,,253
KS,Spearville Elem,201182000836,Spearville,2011820,Spearville,67876,Spearville,67876,Yes participating without using any Provision or the CEO,192,,56
KS,Spearville Jr/Sr High,201182000837,Spearville,2011820,Spearville,67876,Spearville,67876,Yes participating without using any Provision or the CEO,171,,47
KY,Spectrum Care Academy,210249002248,Hardin County,2102490,Elizabethtown,42701,Elizabethtown,42701,Yes participating without using any Provision or the CEO,4,,
KY,Spencer County Early Learning Center,210549002533,Spencer County,2105490,Taylorsville,40071,Taylorsville,40071,Yes participating without using any Provision or the CEO,152,61,76
KY,Spencer County Elementary School,210549001314,Spencer County,2105490,Taylorsville,40071,Taylorsville,40071,Yes participating without using any Provision or the CEO,806,205,240
KY,Spencer County High School,210549001315,Spencer County,2105490,Taylorsville,40071,Taylorsville,40071,Yes participating without using any Provision or the CEO,971,286,343
KY,Spencer County Middle School,210549001871,Spencer County,2105490,Taylorsville,40071,Taylorsville,40071,Yes participating without using any Provision or the CEO,697,241,285
IA,Spencer High School,192691001582,Spencer Comm School District,1926910,Spencer,51301,Spencer,51301,Yes participating without using any Provision or the CEO,718,,269
IA,Spencer Middle School,192691001583,Spencer Comm School District,1926910,Spencer,51301,Spencer,51301,Yes participating without using any Provision or the CEO,502,,202
IA,Spirit Lake Elementary School,192700001584,Spirit Lake Comm School District,1927000,Spirit Lake,51360,Spirit Lake,51360,Yes participating without using any Provision or the CEO,568,,145
IA,Spirit Lake High School,192700001585,Spirit Lake Comm School District,1927000,Spirit Lake,51360,Spirit Lake,51360,Yes participating without using any Provision or the CEO,396,,85
IA,Spirit Lake Middle School,192700001905,Spirit Lake Comm School District,1927000,Spirit Lake,51360,Spirit Lake,51360,Yes participating without using any Provision or the CEO,364,,88
KY,Spottsville Elementary School,210271000583,Henderson County,2102710,Spottsville,42458,Spottsville,42458,Yes under Community Eligibility Option (CEO),538,243,252
IA,Spring Creek - 6th Grade,192682002134,Southeast Polk Comm School District,1926820,Pleasant Hill,50327,Pleasant Hill,50327,Yes participating without using any Provision or the CEO,544,,205
LA,Spring Creek Elementary School,220168001323,Tangipahoa Parish,2201680,Kentwood,70444,Kentwood,70444,Yes under Community Eligibility Option (CEO),302,,199
KS,Spring Grove Primary Center,200636001386,Galena,2006360,Galena,66739,Galena,66739,Yes participating without using any Provision or the CEO,216,,150
KS,Spring Hill Elementary School,201185001885,Spring Hill,2011850,Spring Hill,66083,Spring Hill,66083,Yes participating without using any Provision or the CEO,613,,182
KS,Spring Hill High School,201185000118,Spring Hill,2011850,Spring Hill,66083,Spring Hill,66083,Yes participating without using any Provision or the CEO,1038,,202
KS,Spring Hill Middle School,201185000119,Spring Hill,2011850,Spring Hill,66083,Spring Hill,66083,Yes participating without using any Provision or the CEO,283,,102
KY,Spring Meadows,210075002169,Bullitt County,2100750,Mt Washington,40047,Mt Washington,40047,Yes participating without using any Provision or the CEO,12,3,3
KS,Spring Valley Elementary,200789001892,Geary County Schools,2007890,Junction City,66441,Junction City,66441,Yes participating without using any Provision or the CEO,449,,220
LA,Springfield Elementary School,220102000772,Livingston Parish,2201020,Springfield,70462,Springfield,70462,Yes under Community Eligibility Option (CEO),571,,445
LA,Springfield High School,220102000773,Livingston Parish,2201020,Springfield,70462,Springfield,70462,Yes under Community Eligibility Option (CEO),427,,279
LA,Springfield Middle School,220102010339,Livingston Parish,2201020,Springfield,70462,Springfield,70462,Yes under Community Eligibility Option (CEO),410,,295
IA,Springville Elementary School,192706001586,Springville Comm School District,1927060,Springville,52336,Springville,52336,Yes participating without using any Provision or the CEO,285,,74
IA,Springville Secondary School,192706001587,Springville Comm School District,1927060,Springville,52336,Springville,52336,Yes participating without using any Provision or the CEO,194,,47
ME,Spruce Mountain Elementary School,231480523150,RSU 73,2314805,Jay,04239,Jay,04239,Yes under Provision 2,297,95,196
ME,Spruce Mountain High School,231480523142,RSU 73,2314805,Jay,04239,Jay,04239,Yes under Provision 2,427,128,232
ME,Spruce Mountain Middle School,231480523133,RSU 73,2314805,Jay,04239,Jay,04239,Yes under Provision 2,335,112,227
ME,Spruce Mountain Primary School,231480523152,RSU 73,2314805,Livermore,04253,Livermore,04253,Yes under Provision 2,359,94,220
KY,Squires Elementary School,210186001584,Fayette County,2101860,Lexington,40515,Lexington,40515,Yes under Community Eligibility Option (CEO),419,228,258
IA,St Ansgar Elementary School,192520001441,St Ansgar Comm School District,1925200,St Ansgar,50472,St Ansgar,50472,Yes participating without using any Provision or the CEO,323,,73
IA,St Ansgar High School,192520001442,St Ansgar Comm School District,1925200,St Ansgar,50472,St Ansgar,50472,Yes participating without using any Provision or the CEO,161,,41
IA,St Ansgar Middle School,192520001440,St Ansgar Comm School District,1925200,St Ansgar,50472,St Ansgar,50472,Yes participating without using any Provision or the CEO,126,,27
ME,St Croix Regional Technical Center,230387000074,Calais Public Schools,2303870,Calais,04619,Calais,04619,No,,,
KS,St Francis Elem,201188000483,St Francis Comm Sch,2011880,St Francis,67756,St Francis,67756,Yes participating without using any Provision or the CEO,137,,64
KS,St Francis High,201188000484,St Francis Comm Sch,2011880,St Francis,67756,St Francis,67756,Yes participating without using any Provision or the CEO,165,,86
KS,St George Elem,200000400597,Rock Creek,2000004,St George,66535,St George,66535,Yes participating without using any Provision or the CEO,384,,93
ME,St George School,231482000710,St George Public Schools,2314820,Tenants Harbor,04860,Tenants Harbor,04860,Yes participating without using any Provision or the CEO,197,31,91
KS,St John Elem,201191000710,St John-Hudson,2011910,St. John,67576,St. John,67576,Yes participating without using any Provision or the CEO,220,,82
KS,St John High,201191000711,St John-Hudson,2011910,St. John,67576,St. John,67576,Yes participating without using any Provision or the CEO,135,,70
ME,St John Valley Technology Center,231131000178,RSU 33/MSAD 33,2311310,Frenchville,04745,Frenchville,04745,No,,,
KY,St Joseph Children's Home,210299001633,Jefferson County,2102990,Louisville,40206,Louisville,40206,Yes participating without using any Provision or the CEO,24,19,19
IA,St Lake/IA Cntrl/Buena Vista Early College HS,192739000847,Storm Lake Comm School District,1927390,Storm Lake,50588,Storm Lake,50588,Yes participating without using any Provision or the CEO,52,,26
KS,St Marys Elem,200797000591,Kaw Valley,2007970,St Marys,66536,St Marys,66536,Yes participating without using any Provision or the CEO,275,,125
KY,St Matthews Elementary,210299000658,Jefferson County,2102990,Louisville,40207,Louisville,40207,Yes under Community Eligibility Option (CEO),589,234,259
LA,St. Amant High School,220009000046,Ascension Parish,2200090,St. Amant,70774,St. Amant,70774,Yes participating without using any Provision or the CEO,2433,,1134
LA,St. Amant Middle School,220009000045,Ascension Parish,2200090,St. Amant,70774,St. Amant,70774,Yes participating without using any Provision or the CEO,543,,285
LA,St. Amant Primary School,220009001977,Ascension Parish,2200090,St. Amant,70774,St. Amant,70774,Yes participating without using any Provision or the CEO,600,,304
LA,St. Bernard Middle School,220141002065,St. Bernard Parish,2201410,St. Bernard,70085,St. Bernard,70085,Yes under Community Eligibility Option (CEO),355,,246
LA,St. Charles Elementary School,220090000719,Lafourche Parish,2200900,Thibodaux,70301,Thibodaux,70301,Yes under Community Eligibility Option (CEO),274,,163
LA,St. Charles Street Elementary School,220072001924,Iberia Parish,2200720,Jeanerette,70544,Jeanerette,70544,Yes under Community Eligibility Option (CEO),344,,289
LA,St. Helena Arts and Technology Academy,220147001157,St. Helena Parish,2201470,Greensburg,70441,Greensburg,70441,Yes under Community Eligibility Option (CEO),318,,283
LA,St. Helena College and Career Academy,220147001154,St. Helena Parish,2201470,Greensburg,70441,Greensburg,70441,Yes under Community Eligibility Option (CEO),475,,442
LA,St. Helena Early Learning Center,220147002443,St. Helena Parish,2201470,Greensburg,70441,Greensburg,70441,Yes under Community Eligibility Option (CEO),289,,263
KS,St. Hosp. Training Center Parsons,200002201857,St. Hosp. Training Center Parsons,2000022,Parsons,67357,Parsons,67357,Yes participating without using any Provision or the CEO,16,,3
LA,St. James High School,220150001167,St. James Parish,2201500,Vacherie,70090,Vacherie,70090,Yes under Community Eligibility Option (CEO),616,,394
LA,St. John Elementary School,220033000264,Calcasieu Parish,2200330,Lake Charles,70605,Lake Charles,70605,Yes participating without using any Provision or the CEO,688,,395
LA,St. Landry Charter School,220032602525,St. Landry Primary School Incl.,2200326,Opelousas,70570,Opelousas,70571,Yes under Community Eligibility Option (CEO),311,,256
KS,St. Marks School,201108002034,Renwick,2011080,Colwich,67030,Colwich,67030,Yes participating without using any Provision or the CEO,323,,41
LA,St. Martinville Junior High School,220159001227,St. Martin Parish,2201590,St. Martinville,70582,St. Martinville,70582,Yes under Community Eligibility Option (CEO),319,,252
LA,St. Martinville Primary School,220159001228,St. Martin Parish,2201590,St. Martinville,70582,St. Martinville,70582,Yes under Community Eligibility Option (CEO),448,,373
LA,St. Martinville Senior High School,220159001229,St. Martin Parish,2201590,St. Martinville,70582,St. Martinville,70582,Yes under Community Eligibility Option (CEO),585,,430
KS,St. Marys Junior Senior High,200797000592,Kaw Valley,2007970,St Marys,66536,St Marys,66536,Yes participating without using any Provision or the CEO,254,,110
KS,St. Paul Elementary School,200477001786,Chetopa-St. Paul,2004770,St. Paul,66771,St. Paul,66771,Yes participating without using any Provision or the CEO,138,,62
KS,St. Paul High School,200477001928,Chetopa-St. Paul,2004770,St. Paul,66771,St. Paul,66771,Yes participating without using any Provision or the CEO,67,,32
KS,St. Paul Middle School,200477001907,Chetopa-St. Paul,2004770,St. Paul,66771,St. Paul,66771,Yes participating without using any Provision or the CEO,51,,25
LA,St. Rose Elementary School,220144001150,St. Charles Parish,2201440,St. Rose,70087,St. Rose,70087,Yes under Community Eligibility Option (CEO),591,,390
LA,St. Tammany Junior High School,220165001651,St. Tammany Parish,2201650,Slidell,70458,Slidell,70458,Yes under Community Eligibility Option (CEO),764,,535
KS,Stafford Elementary,201197000707,Stafford,2011970,Stafford,67578,Stafford,67578,Yes participating without using any Provision or the CEO,129,,84
KS,Stafford Middle School/High School,201197000708,Stafford,2011970,Stafford,67578,Stafford,67578,Yes participating without using any Provision or the CEO,113,,70
KY,Stamping Ground Elementary School,210526001284,Scott County,2105260,Stamping Ground,40379,Stamping Ground,40379,Yes under Community Eligibility Option (CEO),426,145,154
KY,Stanford Elementary School,210348000920,Lincoln County,2103480,Stanford,40484,Stanford,40484,Yes under Community Eligibility Option (CEO),578,383,437
KS,Stanley Elem,201299000317,Wichita,2012990,Wichita,67213,Wichita,67213,Yes participating without using any Provision or the CEO,357,,328
KS,Stanley Elementary,201200000111,Blue Valley,2012000,Overland Park,66223,Overland Park,66223,Yes participating without using any Provision or the CEO,637,,119
LA,Stanley High School,220051000337,DeSoto Parish,2200510,Logansport,71049,Logansport,71049,Yes under Community Eligibility Option (CEO),422,,206
KS,Stanton County Elementary,200786001144,Stanton County,2007860,Johnson,67855,Johnson,67855,Yes participating without using any Provision or the CEO,240,,138
KS,Stanton County Jr./Sr. High School,200786001145,Stanton County,2007860,Johnson,67855,Johnson,67855,Yes participating without using any Provision or the CEO,185,,119
KY,Stanton Elementary School,210489001221,Powell County,2104890,Stanton,40380,Stanton,40380,Yes under Community Eligibility Option (CEO),313,219,227
IA,Stanton Elementary School,192724001588,Stanton Comm School District,1927240,Stanton,51573,Stanton,51573,Yes participating without using any Provision or the CEO,133,,48
IA,Stanton High School,192724001589,Stanton Comm School District,1927240,Stanton,51573,Stanton,51573,Yes participating without using any Provision or the CEO,148,,51
KY,Star Elementary School,210102000200,Carter County,2101020,Rush,41168,Rush,41168,Yes under Community Eligibility Option (CEO),135,74,80
LA,Starks High School,220033000265,Calcasieu Parish,2200330,Starks,70661,Starks,70661,Yes participating without using any Provision or the CEO,312,,152
IA,Starmont Elementary School,192727001591,Starmont Comm School District,1927270,Arlington,50606,Arlington,50606,Yes participating without using any Provision or the CEO,263,,107
IA,Starmont High School,192727001592,Starmont Comm School District,1927270,Arlington,50606,Arlington,50606,Yes participating without using any Provision or the CEO,181,,104
IA,Starmont Middle School,192727001593,Starmont Comm School District,1927270,Arlington,50606,Arlington,50606,Yes participating without using any Provision or the CEO,121,,50
IA,Starry Elementary School,191869001077,Marion Independent School District,1918690,Marion,52302,Marion,52302,Yes participating without using any Provision or the CEO,245,,132
KS,Starside Elem,200549001462,De Soto,2005490,De Soto,66018,De Soto,66018,Yes participating without using any Provision or the CEO,439,,216
LA,Start Elementary School,220135001106,Richland Parish,2201350,Start,71279,Start,71279,Yes under Community Eligibility Option (CEO),335,,156
KS,State Street Elem,201226001463,Topeka Public Schools,2012260,Topeka,66616,Topeka,66616,Yes under Community Eligibility Option (CEO),419,,377
KY,STEAM Academy,210186002341,Fayette County,2101860,Lexington,40508,Lexington,40508,Yes under Community Eligibility Option (CEO),444,145,171
ME,Stearns Jr-Sr High School,230828000227,Millinocket Public Schools,2308280,Millinocket,04462,Millinocket,04462,Yes under Provision 2,233,68,140
ME,Steep Falls Elementary School,231179000543,RSU 06/MSAD 06,2311790,Steep Falls,04085,Steep Falls,04085,Yes under Provision 2,80,14,22
KY,Steeplechase Elementary School,210051002522,Boone County,2100510,Walton,41094,Walton,41094,Yes under Community Eligibility Option (CEO),580,331,369
LA,Stella Worley Middle School,220084000658,Jefferson Parish,2200840,Westwego,70094,Westwego,70094,Yes under Community Eligibility Option (CEO),336,,250
KS,Step Up Virtual,201014002179,Olathe,2010140,Olathe,66061,Olathe,66061,No,161,,
KY,Stephens Elementary School,210051001695,Boone County,2100510,Burlington,41005,Burlington,41005,Yes under Community Eligibility Option (CEO),605,229,279
LA,Stephensville Elementary School,220159001230,St. Martin Parish,2201590,Morgan City,70380,Morgan City,70380,Yes under Community Eligibility Option (CEO),109,,67
KS,Sterling Grade School,201203000808,Sterling,2012030,Sterling,67579,Sterling,67579,Yes participating without using any Provision or the CEO,271,,109
KS,Sterling Junior High/Senior High,201203000809,Sterling,2012030,Sterling,67579,Sterling,67579,Yes participating without using any Provision or the CEO,240,,94
LA,Sterlington Elementary School,220120001012,Ouachita Parish,2201200,Sterlington,71280,Sterlington,71280,Yes participating without using any Provision or the CEO,799,,357
LA,Sterlington High School,220120001013,Ouachita Parish,2201200,Monroe,71203,Monroe,71203,Yes participating without using any Provision or the CEO,557,,228
LA,Sterlington Middle School,220120002325,Ouachita Parish,2201200,Sterlington,71280,Sterlington,71280,Yes participating without using any Provision or the CEO,422,,190
ME,Stevens Brook School,231421000670,RSU 61/MSAD 61,2314210,Bridgton,04009,Bridgton,04009,Yes participating without using any Provision or the CEO,304,70,154
KS,Stewart Elem,201137000515,Salina,2011370,Salina,67401,Salina,67401,Yes participating without using any Provision or the CEO,424,,198
IA,Stewart Elementary School,193024001703,Washington Comm School District,1930240,Washington,52353,Washington,52353,Yes participating without using any Provision or the CEO,493,,202
KS,Stilwell Elementary,201200000114,Blue Valley,2012000,Stilwell,66085,Stilwell,66085,Yes participating without using any Provision or the CEO,253,,41
IA,Stilwell Junior High School,193093001796,West Des Moines Comm School District,1930930,West Des Moines,50265,West Des Moines,50265,Yes under Community Eligibility Option (CEO),644,,187
KY,Stinnett Elementary School,210333000887,Leslie County,2103330,Hoskinston,40844,Hoskinston,40844,Yes under Community Eligibility Option (CEO),334,232,248
KS,Stockton Elem,201206000401,Stockton,2012060,Stockton,67669,Stockton,67669,Yes participating without using any Provision or the CEO,223,,137
KS,Stockton High,201206000402,Stockton,2012060,Stockton,67669,Stockton,67669,Yes participating without using any Provision or the CEO,78,,39
LA,Stockwell Place Elementary School,220027001870,Bossier Parish,2200270,Bossier City,71111,Bossier City,71111,Yes under Community Eligibility Option (CEO),544,,226
KS,Stone Creek Elementary,200546002113,Derby,2005460,Derby,67037,Derby,67037,Yes participating without using any Provision or the CEO,434,,139
KY,Stonestreet Elementary,210299000665,Jefferson County,2102990,Louisville,40272,Louisville,40272,Yes under Community Eligibility Option (CEO),487,295,318
KY,Stonewall Elementary School,210186000378,Fayette County,2101860,Lexington,40503,Lexington,40503,Yes participating without using any Provision or the CEO,673,177,203
KS,Stony Point North,200795001432,Kansas City,2007950,Kansas City,66112,Kansas City,66112,Yes under Community Eligibility Option (CEO),301,,260
KS,Stony Point South,200795001431,Kansas City,2007950,Kansas City,66111,Kansas City,66111,Yes under Community Eligibility Option (CEO),251,,198
KY,Stopher Elementary,210299002197,Jefferson County,2102990,Louisville,40245,Louisville,40245,Yes under Community Eligibility Option (CEO),767,82,95
IA,Storm Lake Early Elementary School,192739002307,Storm Lake Comm School District,1927390,Storm lake,50588,Storm Lake,50588,Yes participating without using any Provision or the CEO,247,,163
IA,Storm Lake Elementary,192739002107,Storm Lake Comm School District,1927390,Storm Lake,50588,Storm Lake,50588,Yes participating without using any Provision or the CEO,807,,576
IA,Storm Lake High School,192739001601,Storm Lake Comm School District,1927390,Storm Lake,50588,Storm Lake,50588,Yes participating without using any Provision or the CEO,805,,482
IA,Storm Lake Middle School,192739001600,Storm Lake Comm School District,1927390,Storm Lake,50588,Storm Lake,50588,Yes participating without using any Provision or the CEO,843,,563
IA,Stowe Elementary School,190897000577,Des Moines Independent Comm School District,1908970,Des Moines,50317,Des Moines,50317,Yes under Community Eligibility Option (CEO),311,,242
IA,Stratford Elementary,192748001603,Stratford Comm School District,1927480,Stratford,50249,Stratford,50249,Yes participating without using any Provision or the CEO,82,,43
ME,Stratton Elementary School,231481801035,Eustis Public Schools,2314818,Stratton,04982,Stratton,04982,Yes under Provision 2,102,7,7
IA,Strawberry Hill,190357000064,Anamosa Comm School District,1903570,Anamosa,52205,Anamosa,52205,Yes participating without using any Provision or the CEO,430,,189
LA,Strehle Community School,220084002044,Jefferson Parish,2200840,Avondale,70094,Avondale,70094,Yes under Community Eligibility Option (CEO),247,,184
KY,Strode Station Elementary School,210120002395,Clark County,2101200,Winchester,40391,Winchester,40391,Yes under Community Eligibility Option (CEO),521,281,318
KY,Stuart Academy,210299001427,Jefferson County,2102990,Louisville,40272,Louisville,40272,Yes under Community Eligibility Option (CEO),1008,696,726
IA,Stuart Elementary School,192750001605,West Central Valley Comm School District,1927500,Stuart,50250,Stuart,50250,Yes participating without using any Provision or the CEO,224,,85
KY,Stuart Pepper Middle School,210405001029,Meade County,2104050,Brandenburg,40108,Brandenburg,40108,Yes under Community Eligibility Option (CEO),781,301,353
KS,Stucky Middle School,201299001799,Wichita,2012990,Wichita,67220,Wichita,67220,Yes participating without using any Provision or the CEO,545,,403
IA,Studebaker Elementary School,190897000578,Des Moines Independent Comm School District,1908970,Des Moines,50315,Des Moines,50315,Yes under Community Eligibility Option (CEO),553,,444
KY,Sturgis Elementary School,210564001336,Union County,2105640,Sturgis,42459,Sturgis,42459,Yes under Community Eligibility Option (CEO),357,207,235
KS,Sublette Elem,201209000800,Sublette,2012090,Sublette,67877,Sublette,67877,Yes participating without using any Provision or the CEO,204,,148
KS,Sublette High,201209000801,Sublette,2012090,Sublette,67877,Sublette,67877,Yes participating without using any Provision or the CEO,122,,73
KS,Sublette Middle,201209001687,Sublette,2012090,Sublette,67877,Sublette,67877,Yes participating without using any Provision or the CEO,57,,39
KY,Sublimity Elementary School,210321000869,Laurel County,2103210,London,40744,London,40744,Yes under Community Eligibility Option (CEO),301,183,207
LA,Success @ Thurgood Marshall,220018702283,Success Preparatory Academy,2200187,New Orleans,70119,New Orleans,70119,Yes under Community Eligibility Option (CEO),474,,370
KY,Success Academy,210222002215,Glasgow Independent,2102220,Glasgow,42141,Glasgow,42141,Yes under Community Eligibility Option (CEO),65,45,47
KY,Success Academy,210186002463,Fayette County,2101860,Lexington,40508,Lexington,40508,Yes under Community Eligibility Option (CEO),366,229,237
KY,Success Academy,210597002369,Wolfe County,2105970,Pine Ridge,41360,Pine Ridge,41360,Yes under Community Eligibility Option (CEO),16,13,14
IA,Sudlow Intermediate,190858000482,Davenport Comm School District,1908580,Davenport,52803,Davenport,52803,Yes under Community Eligibility Option (CEO),503,,261
IA,Sugar Creek Elementary School,193051002308,Waukee Comm School District,1930510,Waukee,59263,Waukee,50263,Yes participating without using any Provision or the CEO,675,,90
LA,Sugar Mill Primary,220009002530,Ascension Parish,2200090,Prairieville,70769,Prairieville,70769,Yes under Community Eligibility Option (CEO),585,,286
LA,Sugarland Elementary School,220072001926,Iberia Parish,2200720,New Iberia,70560,New Iberia,70560,Yes under Community Eligibility Option (CEO),269,,237
KS,Sullivan Elem,201242000068,Ulysses,2012420,Ulysses,67880,Ulysses,67880,Yes participating without using any Provision or the CEO,318,,246
LA,Sulphur High School,220033000266,Calcasieu Parish,2200330,Sulphur,70663,Sulphur,70663,Yes participating without using any Provision or the CEO,1992,,862
LA,Summer Grove Elementary School,220030000201,Caddo Parish,2200300,Shreveport,71118,Shreveport,71118,Yes participating without using any Provision or the CEO,478,,418
LA,Summerfield Elementary School,220030000200,Caddo Parish,2200300,Shreveport,71118,Shreveport,71118,Yes participating without using any Provision or the CEO,462,,342
LA,Summerfield High School,220045000315,Claiborne Parish,2200450,Summerfield,71079,Summerfield,71079,Yes under Community Eligibility Option (CEO),273,,178
KY,Summit Elementary School,210062000117,Boyd County,2100620,Ashland,41102,Ashland,41102,Yes under Community Eligibility Option (CEO),444,235,249
IA,Summit Middle School,191545000749,Johnston Comm School District,1915450,Johnston,50131,Johnston,50131,Yes participating without using any Provision or the CEO,1135,,335
KS,Summit Trail Middle School,201014002102,Olathe,2010140,Olathe,66061,Olathe,66061,Yes participating without using any Provision or the CEO,562,,180
KY,Summit View Academy,210309002420,Kenton County,2103090,Independence,41051,Independence,41051,Yes participating without using any Provision or the CEO,1343,515,617
KS,Sumner Academy of Arts & Science,200795001419,Kansas City,2007950,Kansas City,66101,Kansas City,66101,Yes under Community Eligibility Option (CEO),1005,,631
ME,Sumner Memorial High School,231479000148,RSU 24,2314790,Sullivan,04664,Sullivan,04664,Yes participating without using any Provision or the CEO,246,46,87
ME,Sumner Middle Sch,231479023202,RSU 24,2314790,Sullivan,04664,Sullivan,04664,Yes participating without using any Provision or the CEO,166,42,78
IA,Sumner-Fredericksburg High School,192760001610,Sumner-Fredericksburg Comm School District,1927600,Sumner,50674,Sumner,50674,Yes participating without using any Provision or the CEO,245,,76
IA,Sumner-Fredericksburg Middle School,192760000742,Sumner-Fredericksburg Comm School District,1927600,Fredericksburg,50630,Fredericksburg,50630,Yes participating without using any Provision or the CEO,234,,89
LA,Sun City Elementary School,220027000138,Bossier Parish,2200270,Bossier City,71112,Bossier City,71112,Yes under Community Eligibility Option (CEO),560,,284
KS,Sunflower Elem,201050001627,Paola,2010500,Paola,66071,Paola,66071,Yes participating without using any Provision or the CEO,379,,155
KS,Sunflower Elem,201164000932,Shawnee Mission Pub Sch,2011640,Lenexa,66219,Lenexa,66219,Yes participating without using any Provision or the CEO,397,,129
KS,Sunflower Elementary,200642000997,Gardner Edgerton,2006420,Gardner,66030,Gardner,66030,Yes participating without using any Provision or the CEO,311,,94
KS,Sunflower Elementary,200840000778,Lawrence,2008400,Lawrence,66047,Lawrence,66047,Yes participating without using any Provision or the CEO,452,,215
KS,Sunflower Elementary School,200873001589,Liberal,2008730,Liberal,67901,Liberal,67905,Yes participating without using any Provision or the CEO,560,,502
KS,Sunflower Elementary School,200001502101,Ottawa,2000015,Ottawa,66067,Ottawa,66067,Yes participating without using any Provision or the CEO,328,,181
KS,Sunflower Elementary School,200336001727,Andover,2003360,Andover,67002,Andover,67002,Yes participating without using any Provision or the CEO,365,,101
KS,Sunnyside Elem,200558001093,Dodge City,2005580,Dodge City,67801,Dodge City,67801,Yes participating without using any Provision or the CEO,363,,355
IA,Sunnyside Elementary School,190579000194,Burlington Comm School District,1905790,Burlington,52601,Burlington,52601,Yes under Community Eligibility Option (CEO),298,,201
KS,Sunnyside Elementary School,201014001541,Olathe,2010140,Olathe,66062,Olathe,66062,Yes participating without using any Provision or the CEO,330,,51
