st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
FL,PONTE VEDRA HIGH SCHOOL,120174007246,ST. JOHNS,1201740,PONTE VEDRA,32081,PONTE VEDRA,32081,No,1928,20,43
FL,PONTE VEDRA PALM VALLEY- RAWLINGS ELEMENTARY SCHOOL,120174001057,ST. JOHNS,1201740,PONTE VEDRA BEACH,32082,PONTE VEDRA BEACH,32082,Yes participating without using any Provision or the CEO,1043,108,130
CT,Ponus Ridge STEAM Academy,090309000656,Norwalk School District,0903090,Norwalk,06850,Norwalk,06850,Yes under Community Eligibility Option (CEO),622,,377
FL,POPLAR SPRINGS HIGH SCHOOL,120090001046,HOLMES,1200900,GRACEVILLE,32440,GRACEVILLE,32440,Yes under Community Eligibility Option (CEO),452,228,238
CT,Poquonock Elementary School,090522001093,Windsor School District,0905220,Windsor,06095,Windsor,06095,Yes participating without using any Provision or the CEO,391,,180
FL,PORT CHARLOTTE HIGH SCHOOL,120024002122,CHARLOTTE,1200240,PORT CHARLOTTE,33948,PORT CHARLOTTE,33948,Yes under Community Eligibility Option (CEO),1659,999,1030
FL,PORT CHARLOTTE MIDDLE SCHOOL,120024000303,CHARLOTTE,1200240,PORT CHARLOTTE,33952,PORT CHARLOTTE,33952,Yes under Community Eligibility Option (CEO),884,574,597
FL,PORT MALABAR ELEMENTARY SCHOOL,120015002038,BREVARD,1200150,PALM BAY,32907,PALM BAY,32907,Yes under Community Eligibility Option (CEO),605,391,416
FL,PORT ORANGE ELEMENTARY SCHOOL,120192001999,VOLUSIA,1201920,PORT ORANGE,32127,PORT ORANGE,32127,Yes under Community Eligibility Option (CEO),380,239,255
FL,PORT SALERNO ELEMENTARY SCHOOL,120129001287,MARTIN,1201290,STUART,34997,STUART,34997,Yes under Community Eligibility Option (CEO),686,428,456
FL,PORT SALERNO LEARNING CENTER,120129003614,MARTIN,1201290,STUART,34997,STUART,34997,No,0,,
FL,PORT ST. JOE ELEMENTARY SCHOOL,120069000867,GULF,1200690,PORT ST JOE,32456,PORT ST JOE,32456,Yes under Community Eligibility Option (CEO),512,212,229
FL,PORT ST. JOE HIGH SCHOOL,120069000868,GULF,1200690,PORT ST JOE,32456,PORT ST JOE,32456,Yes under Community Eligibility Option (CEO),515,199,218
FL,PORT ST. LUCIE HIGH SCHOOL,120177002671,ST. LUCIE,1201770,PORT ST LUCIE,34952,PORT ST LUCIE,34952,Yes participating without using any Provision or the CEO,1811,442,1025
CT,Portland High School,090339000712,Portland School District,0903390,Portland,06480,Portland,06480,Yes participating without using any Provision or the CEO,305,,88
CT,Portland Middle School,090339000713,Portland School District,0903390,Portland,06480,Portland,06480,Yes participating without using any Provision or the CEO,211,,72
DE,Positive Outcomes Charter School,100000500013,Positive Outcomes Charter School,1000005,Camden,19934,Camden,19934,Yes under Community Eligibility Option (CEO),122,57,
FL,POSITIVE PATHWAYS TRANSITION CENTER,120144007536,ORANGE,1201440,ORLANDO,32810,ORLANDO,32810,Yes under Community Eligibility Option (CEO),306,226,232
FL,POTENTIALS CHARTER SCHOOL,120150003471,PALM BEACH,1201500,RIVIERA BEACH,33404,RIVIERA BEACH,33404,Yes under Community Eligibility Option (CEO),25,10,12
FL,POTTER ELEMENTARY SCHOOL,120087001002,HILLSBOROUGH,1200870,TAMPA,33610,TAMPA,33610,Yes under Community Eligibility Option (CEO),476,424,428
CO,Poudre Community Academy,080399001938,Poudre School District R-1,0803990,FORT COLLINS,80521,FORT COLLINS,80521,Yes under Community Eligibility Option (CEO),251,,188
CO,Poudre High School,080399000541,Poudre School District R-1,0803990,FORT COLLINS,80521,FORT COLLINS,80521,Yes participating without using any Provision or the CEO,1572,,705
CO,Powderhorn Elementary School,080480001006,Jefferson County School District No. R-1,0804800,LITTLETON,80127,LITTLETON,80127,Yes participating without using any Provision or the CEO,559,,160
DC,Powell ES,110003000125,District of Columbia Public Schools,1100030,Washington,20011,Washington,20011,Yes under Community Eligibility Option (CEO),497,171,
FL,POWELL MIDDLE SCHOOL,120081002434,HERNANDO,1200810,BROOKSVILLE,34609,BROOKSVILLE,34609,Yes under Community Eligibility Option (CEO),1061,588,618
CO,Power Technical,080387006693,El Paso County Colorado School District 49,0803870,COLORADO SPRINGS,80915,COLORADO SPRINGS,80916,Yes participating without using any Provision or the CEO,377,,153
CO,Prairie Creek High School,080675001669,Strasburg School District 31J,0806750,STRASBURG,80136,STRASBURG,80136,Yes participating without using any Provision or the CEO,11,,6
CO,Prairie Crossing Elementary School,080345001809,Douglas County School District No. Re 1,0803450,PARKER,80134,PARKER,80134,Yes participating without using any Provision or the CEO,610,,97
CO,Prairie Elementary School,080672001157,School District No. Re-11 in the county of Weld and State of,0806720,NEW RAYMER,80742,NEW RAYMER,80742,Yes participating without using any Provision or the CEO,79,,24
CO,Prairie Heights Elementary School,080450006304,Hanover School District No. 28 in the county of El Paso an,0804500,FOUNTAIN,80817,FOUNTAIN,80817,Yes under Community Eligibility Option (CEO),134,,95
CO,Prairie Heights Middle School,080441000645,GreeleySchool District No. 6 in the county of Weld and Sta,0804410,EVANS,80631,EVANS,80620,Yes under Community Eligibility Option (CEO),548,,452
CO,Prairie Hills Elementary School,080192000531,Academy School District No. 20 in the county of El Paso an,0801920,COLORADO SPRINGS,80920,COLORADO SPRINGS,80920,Yes participating without using any Provision or the CEO,348,,137
CO,Prairie Hills Elementary School,080690001945,Adams 12 Five Star Schools,0806900,THORNTON,80602,THORNTON,80602,Yes participating without using any Provision or the CEO,416,,130
CO,Prairie Junior-Senior High School,080672001158,School District No. Re-11 in the county of Weld and State of,0806720,NEW RAYMER,80742,NEW RAYMER,80742,Yes participating without using any Provision or the CEO,99,,26
FL,PRAIRIE LAKE ELEMENTARY,120144002522,ORANGE,1201440,ORLANDO,32818,ORLANDO,32818,Yes under Community Eligibility Option (CEO),818,451,486
CO,Prairie Middle School,080291000201,Cherry Creek School District No. 5 in the county of Arapah,0802910,AURORA,80012,AURORA,80012,Yes participating without using any Provision or the CEO,1362,,1036
CO,Prairie Ridge Elementary School,080537001794,St. Vrain Valley School District No. Re1J,0805370,FIRESTONE,80504,FIRESTONE,80504,Yes participating without using any Provision or the CEO,411,,139
CO,Prairie View High School,080258002003,School District 27J,0802580,HENDERSON,80640,HENDERSON,80640,Yes participating without using any Provision or the CEO,1805,,941
CO,Prairie View Middle School,080258006362,School District 27J,0802580,HENDERSON,80640,HENDERSON,80640,Yes participating without using any Provision or the CEO,682,,394
CO,Prairie Vista Youth Service Center,080258006343,School District 27J,0802580,BRIGHTON,80603,BRIGHTON,80603,Yes participating without using any Provision or the CEO,31,,11
CO,Prairie Winds Elementary School,080582001810,Lewis-Palmer Consolidated School District No. 38 in the co,0805820,MONUMENT,80132,MONUMENT,80132,Yes participating without using any Provision or the CEO,370,,31
CO,Prairie Winds Elementary School,080615001855,Pueblo County School District 70,0806150,PUEBLO WEST,81007,PUEBLO WEST,81007,Yes participating without using any Provision or the CEO,513,,258
FL,PRE-K ESE COMMUNITY PEEPS,120087009010,HILLSBOROUGH,1200870,TAMPA,33602,TAMPA,33602,No,150,3,3
FL,PRE-K ESE SERVICES,120015003024,BREVARD,1200150,VIERA,32940,VIERA,32940,No,218,7,10
FL,PREK,120111002339,LEON,1201110,TALLAHASSEE,32304,TALLAHASSEE,32304,Yes under Community Eligibility Option (CEO),65,48,49
FL,PREK ESE,120036007857,COLUMBIA,1200360,LAKE CITY,32055,LAKE CITY,32055,No,15,,
FL,PREK ESE,120069008466,GULF,1200690,PORT ST. JOE,32456,PORT ST. JOE,32456,No,19,,
FL,PREK INTERVENTION,120039007084,MIAMI-DADE,1200390,MIAMI,33165,MIAMI,33165,No,375,10,10
FL,PREK/KINDERGARTEN CENTER,120006005427,BAKER,1200060,MACCLENNY,32063,MACCLENNY,32063,Yes under Community Eligibility Option (CEO),530,300,329
FL,PREKINDERGARTEN PROGRAMS,120129003617,MARTIN,1201290,STUART,34997,STUART,34997,Yes participating without using any Provision or the CEO,12,9,9
CT,Prendergast School,090006001020,Ansonia School District,0900060,Ansonia,06401,Ansonia,06401,Yes under Community Eligibility Option (CEO),600,,362
CO,Prep Academy,080336001795,School District No. 1 in the county of Denver and State of C,0803360,DENVER,80205,DENVER,80205,Yes under Community Eligibility Option (CEO),41,,38
CO,Preschool on Poze,080555006808,Mapleton School District No. 1 in the county of Adams & St,0805550,THORNTON,80029,THORNTON,80029,Yes participating without using any Provision or the CEO,186,,124
CO,Preston Middle School,080399001091,Poudre School District R-1,0803990,FORT COLLINS,80528,FORT COLLINS,80528,Yes participating without using any Provision or the CEO,549,,145
CT,Preston Plains School,090342000717,Preston School District,0903420,Preston,06365,Preston,06365,Yes participating without using any Provision or the CEO,130,,46
CT,Preston Veterans' Memorial School,090342001466,Preston School District,0903420,Preston,06365,Preston,06365,Yes participating without using any Provision or the CEO,314,,96
FL,PRETRIAL DETENTION FACILITY,120048001571,DUVAL,1200480,JACKSONVILLE,32209,JACKSONVILLE,32209,No,53,36,39
FL,PRIDE ELEMENTARY SCHOOL,120087004353,HILLSBOROUGH,1200870,TAMPA,33647,TAMPA,33647,Yes participating without using any Provision or the CEO,995,187,225
FL,PRIDE ELEMENTARY SCHOOL,120192007444,VOLUSIA,1201920,DELTONA,32738,DELTONA,32738,Yes under Community Eligibility Option (CEO),618,389,424
CO,Primero Elementary School,080726001256,Primero Reorganized School District No. 2,0807260,WESTON,81091,WESTON,81091,Yes participating without using any Provision or the CEO,132,,73
CO,Primero Junior-Senior High School,080726001255,Primero Reorganized School District No. 2,0807260,WESTON,81091,WESTON,81091,Yes participating without using any Provision or the CEO,119,,70
FL,PRINCETON ELEMENTARY,120144001374,ORANGE,1201440,ORLANDO,32804,ORLANDO,32804,Yes under Community Eligibility Option (CEO),450,145,154
FL,PRINCETON HOUSE CHARTER,120144003449,ORANGE,1201440,ORLANDO,32810,ORLANDO,32810,No,110,,
CO,Pritchett Elementary School,080609001026,Pritchett School District No. Re-3,0806090,PRITCHETT,81064,PRITCHETT,81064,Yes participating without using any Provision or the CEO,40,,25
CO,Pritchett High School,080609001027,Pritchett School District No. Re-3,0806090,PRITCHETT,81064,PRITCHETT,81064,Yes participating without using any Provision or the CEO,14,,11
CO,Pritchett Middle School,080609001952,Pritchett School District No. Re-3,0806090,PRITCHETT,81064,PRITCHETT,81064,Yes participating without using any Provision or the CEO,7,,
FL,PROFESSIONAL & TECHNICAL HIGH SCHOOL,120147003634,OSCEOLA,1201470,KISSIMMEE,34744,KISSIMMEE,34744,Yes under Community Eligibility Option (CEO),533,187,221
FL,PROFESSIONAL ACADEMY MAGNET AT LOFTEN HIGH SCHOOL,120003000027,ALACHUA,1200030,GAINESVILLE,32641,GAINESVILLE,32641,Yes participating without using any Provision or the CEO,310,112,144
FL,PROGRESS VILLAGE MIDDLE MAGNET,120087001003,HILLSBOROUGH,1200870,TAMPA,33619,TAMPA,33619,Yes under Community Eligibility Option (CEO),744,319,346
FL,PROJECT COMPASS,120144003994,ORANGE,1201440,ORLANDO,32809,ORLANDO,32809,Yes under Community Eligibility Option (CEO),0,,
FL,PROJECT SEARCH,120015007957,BREVARD,1200150,COCOA BEACH,32931,COCOA BEACH,32931,No,48,4,8
CO,Prospect Academy,080002006853,State Charter School Institute,0800020,ARVADA,80002,ARVADA,80002,Yes participating without using any Provision or the CEO,79,,21
CT,Prospect Elementary School,090353801811,Regional School District 16,0903538,Prospect,06712,Prospect,06712,Yes participating without using any Provision or the CEO,605,,154
CO,Prospect Ridge Academy,080690006507,Adams 12 Five Star Schools,0806900,BROOMFIELD,80023,BROOMFIELD,80023,Yes participating without using any Provision or the CEO,1457,,120
CO,Prospect Valley Elementary School,080480000776,Jefferson County School District No. R-1,0804800,WHEAT RIDGE,80033,WHEAT RIDGE,80033,Yes participating without using any Provision or the CEO,594,,178
FL,PROSPERITAS LEADERSHIP ACADEMY CHARTER,120144007442,ORANGE,1201440,ORLANDO,32805,ORLANDO,32805,Yes under Community Eligibility Option (CEO),99,49,50
DE,Providence Creek Academy Charter School,100001800122,Providence Creek Academy Charter School,1000018,Clayton,19938,Clayton,19938,Yes participating without using any Provision or the CEO,741,117,
CT,Prudence Crandall School,090147000254,Enfield School District,0901470,Enfield,06082,Enfield,06082,Yes participating without using any Provision or the CEO,325,,167
CO,PSD Global Academy,080399006431,Poudre School District R-1,0803990,FORT COLLINS,80521,FORT COLLINS,80521,Yes participating without using any Provision or the CEO,299,,124
CO,PSD Mountain Schools,080399006776,Poudre School District R-1,0803990,RED FEATHER LAKES,80545,RED FEATHER LAKES,80545,Yes under Community Eligibility Option (CEO),95,,44
CO,Pueblo Academy of Arts,080612001055,Pueblo School District No. 60 in the county of Pueblo and,0806120,PUEBLO,81005,PUEBLO,81005,Yes under Community Eligibility Option (CEO),495,,450
CO,Pueblo Charter School for the Arts & Sciences,080612001106,Pueblo School District No. 60 in the county of Pueblo and,0806120,PUEBLO,81004,PUEBLO,81004,Yes under Community Eligibility Option (CEO),434,,370
CO,Pueblo Classical Academy,080615006841,Pueblo County School District 70,0806150,PUEBLO WEST,81007,PUEBLO WEST,81007,Yes participating without using any Provision or the CEO,177,,97
CO,Pueblo County High School,080615001079,Pueblo County School District 70,0806150,PUEBLO,81006,PUEBLO,81006,Yes participating without using any Provision or the CEO,1194,,661
CO,Pueblo School for Arts & Sciences at Fulton Height,080612006711,Pueblo School District No. 60 in the county of Pueblo and,0806120,PUEBLO,81006,PUEBLO,81006,Yes under Community Eligibility Option (CEO),228,,177
CO,Pueblo West High School,080615001613,Pueblo County School District 70,0806150,PUEBLO WEST,81007,PUEBLO WEST,81007,Yes participating without using any Provision or the CEO,1503,,675
CO,Pueblo Youth Service Center,080612006350,Pueblo School District No. 60 in the county of Pueblo and,0806120,PUEBLO,81003,PUEBLO,81003,Yes participating without using any Provision or the CEO,18,,12
DE,Pulaski Early Education Center,100020000220,Christina School District,1000200,Wilmington,19805,Wilmington,19805,Yes participating without using any Provision or the CEO,74,44,
CT,Pulaski Middle School,090267000518,New Britain School District,0902670,New Britain,06053,New Britain,06053,Yes under Community Eligibility Option (CEO),872,,696
CT,Pumpkin Delight School,090252000483,Milford School District,0902520,Milford,06460,Milford,06460,Yes participating without using any Provision or the CEO,245,,91
FL,PUNTA GORDA MIDDLE SCHOOL,120024000302,CHARLOTTE,1200240,PUNTA GORDA,33950,PUNTA GORDA,33950,Yes under Community Eligibility Option (CEO),1072,541,565
FL,PURCELL ELEMENTARY SCHOOL,120159001763,POLK,1201590,MULBERRY,33860,MULBERRY,33860,Yes under Community Eligibility Option (CEO),474,385,385
FL,PUTNAM ACADEMY OF ARTS AND SCIENCES,120162008064,PUTNAM,1201620,PALATKA,32177,PALATKA,32177,Yes under Community Eligibility Option (CEO),195,125,133
CO,Putnam Elementary School,080399000542,Poudre School District R-1,0803990,FORT COLLINS,80521,FORT COLLINS,80521,Yes under Community Eligibility Option (CEO),261,,214
CT,Putnam Elementary School,090348000718,Putnam School District,0903480,Putnam,06260,Putnam,06260,Yes under Community Eligibility Option (CEO),558,,331
CT,Putnam High School,090348000719,Putnam School District,0903480,Putnam,06260,Putnam,06260,Yes under Community Eligibility Option (CEO),271,,151
CT,Putnam Middle School,090348000720,Putnam School District,0903480,Putnam,06260,Putnam,06260,Yes under Community Eligibility Option (CEO),335,,190
FL,PUTNAM VIRTUAL FRANCHISE,120162007838,PUTNAM,1201620,PALATKA,32177,PALATKA,32177,No,37,11,11
FL,PUTNAM VIRTUAL INSTRUCTION PROGRAM,120162007708,PUTNAM,1201620,PALATKA,32177,PALATKA,32177,No,0,,
FL,PUTNAM VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED),120162008000,PUTNAM,1201620,PALATKA,32177,PALATKA,32177,No,0,,
DE,Pyle (Sarah) Academy,100020000227,Christina School District,1000200,Newark,19702,Newark,19702,Yes participating without using any Provision or the CEO,,,
FL,Q.I. ROBERTS JR. - SR. HIGH SCHOOL,120162004140,PUTNAM,1201620,FLORAHOME,32140,FLORAHOME,32140,Yes under Community Eligibility Option (CEO),495,174,202
FL,QUAIL HOLLOW ELEMENTARY SCHOOL,120153008406,PASCO,1201530,ZEPHYRHILLS,33544,ZEPHYRHILLS,33544,Yes under Community Eligibility Option (CEO),569,287,303
CT,Quaker Farms School,090324000002,Oxford School District,0903240,Oxford,06478,Oxford,06478,Yes participating without using any Provision or the CEO,413,,71
CT,Quaker Hill Elementary School,090486001512,Waterford School District,0904860,Quaker Hill,06375,Quaker Hill,06375,Yes participating without using any Provision or the CEO,341,,113
FL,QUANTUM HIGH SCHOOL,120150008169,PALM BEACH,1201500,BOYNTON BEACH,33426,BOYNTON BEACH,33426,Yes under Community Eligibility Option (CEO),353,192,213
CO,Queen Palmer Elementary School,080306000260,Colorado Springs School District No. 11 in the county of E,0803060,COLORADO SPRINGS,80909,COLORADO SPRINGS,80909,Yes under Community Eligibility Option (CEO),188,,168
FL,QUEST ELEMENTARY SCHOOL,120015003978,BREVARD,1200150,MELBOURNE,32940,MELBOURNE,32940,Yes participating without using any Provision or the CEO,714,99,139
FL,QUIET WATERS ELEMENTARY SCHOOL,120018002803,BROWARD,1200180,DEERFIELD BEACH,33442,DEERFIELD BEACH,33442,Yes under Community Eligibility Option (CEO),1138,576,576
CT,Quinebaug Middle College,090136001530,Eastern Connecticut Regional Educational Service Center (EAS,0901360,Danielson,06239,Danielson,06239,Yes under Community Eligibility Option (CEO),152,,74
FL,R J MURRAY MIDDLE SCHOOL,120174001915,ST. JOHNS,1201740,ST AUGUSTINE,32084,ST AUGUSTINE,32084,Yes under Community Eligibility Option (CEO),745,376,402
FL,R L BROWN GIFTED AND TALENTED ACADEMY,120048008536,DUVAL,1200480,JACKSONVILLE,32206,JACKSONVILLE,32206,Yes under Community Eligibility Option (CEO),193,133,133
CO,R-5 High School,080435000623,Mesa County Valley School District No. 51,0804350,GRAND JUNCTION,81501,GRAND JUNCTION,81501,Yes under Community Eligibility Option (CEO),218,,162
FL,R. B. HUNT ELEMENTARY SCHOOL,120174001914,ST. JOHNS,1201740,ST AUGUSTINE,32080,ST AUGUSTINE,32080,Yes participating without using any Provision or the CEO,534,125,149
FL,R. BRUCE WAGNER ELEMENTARY SCHOOL,120159003923,POLK,1201590,LAKELAND,33811,LAKELAND,33811,Yes under Community Eligibility Option (CEO),954,620,620
FL,R. C. BANNERMAN LEARNING CENTER,120030002728,CLAY,1200300,GREEN COVE SPRINGS,32043,GREEN COVE SPRINGS,32043,Yes under Community Eligibility Option (CEO),213,142,156
FL,R. C. LIPSCOMB ELEMENTARY SCHOOL,120051000439,ESCAMBIA,1200510,PENSACOLA,32534,PENSACOLA,32534,Yes under Community Eligibility Option (CEO),744,365,383
FL,R. CLEM CHURCHWELL ELEMENTARY SCHOOL,120159002480,POLK,1201590,LAKELAND,33810,LAKELAND,33810,Yes under Community Eligibility Option (CEO),686,459,459
FL,R. DAN NOLAN MIDDLE SCHOOL,120123004205,MANATEE,1201230,BRADENTON,34202,BRADENTON,34202,Yes participating without using any Provision or the CEO,721,85,220
CT,R. Dudley Seymour School,090117000183,East Granby School District,0901170,East Granby,06026,East Granby,06026,No,179,,
CT,R. E. Thalberg Elementary School,090423000840,Southington School District,0904230,Southington,06489,Southington,06489,Yes participating without using any Provision or the CEO,428,,82
FL,R. FRANK NIMS MIDDLE SCHOOL,120111001182,LEON,1201110,TALLAHASSEE,32310,TALLAHASSEE,32310,Yes under Community Eligibility Option (CEO),564,427,437
FL,R. J. LONGSTREET ELEMENTARY SCHOOL,120192001983,VOLUSIA,1201920,DAYTONA BEACH,32118,DAYTONA BEACH,32118,Yes under Community Eligibility Option (CEO),364,256,266
FL,R. V. DANIELS ELEMENTARY SCHOOL,120048000712,DUVAL,1200480,JACKSONVILLE,32209,JACKSONVILLE,32209,Yes under Community Eligibility Option (CEO),157,95,95
FL,RAA MIDDLE SCHOOL,120111001171,LEON,1201110,TALLAHASSEE,32303,TALLAHASSEE,32303,Yes under Community Eligibility Option (CEO),871,412,436
CT,Race Brook School,090321000688,Orange School District,0903210,Orange,06477,Orange,06477,Yes participating without using any Provision or the CEO,383,,55
FL,RADFORD M LOCKLIN TECHNICAL COLLEGE,120165002257,SANTA ROSA,1201650,MILTON,32570,MILTON,32570,Yes participating without using any Provision or the CEO,0,,
FL,RAINBOW CENTER,120012003677,BRADFORD,1200120,STARKE,32091,STARKE,32091,Yes under Community Eligibility Option (CEO),0,,
FL,RAINBOW ELEMENTARY SCHOOL,120171001997,SEMINOLE,1201710,WINTER SPRINGS,32708,WINTER SPRINGS,32708,Yes participating without using any Provision or the CEO,803,213,320
FL,RAINBOW PARK ELEMENTARY SCHOOL,120039000500,MIAMI-DADE,1200390,OPA LOCKA,33054,OPA LOCKA,33054,Yes under Community Eligibility Option (CEO),196,159,161
FL,RALPH M WILLIAMS JUNIOR ELEMENTARY SCHOOL,120015003538,BREVARD,1200150,ROCKLEDGE,32955,ROCKLEDGE,32955,Yes participating without using any Provision or the CEO,443,143,177
CT,Ralph M. T. Johnson School,090027001118,Bethel School District,0900270,Bethel,06801,Bethel,06801,Yes participating without using any Provision or the CEO,673,,222
CO,Ralston Elementary School,080480000777,Jefferson County School District No. R-1,0804800,GOLDEN,80401,GOLDEN,80401,Yes participating without using any Provision or the CEO,288,,12
CO,Ralston Valley Senior High School,080480001797,Jefferson County School District No. R-1,0804800,ARVADA,80005,ARVADA,80005,Yes participating without using any Provision or the CEO,1875,,193
FL,RAMBLEWOOD ELEMENTARY SCHOOL,120018000287,BROWARD,1200180,CORAL SPRINGS,33071,CORAL SPRINGS,33071,Yes under Community Eligibility Option (CEO),698,284,284
FL,RAMBLEWOOD MIDDLE SCHOOL,120018000286,BROWARD,1200180,CORAL SPRINGS,33071,CORAL SPRINGS,33071,Yes under Community Eligibility Option (CEO),1037,405,406
FL,RAMONA BOULEVARD ELEMENTARY SCHOOL,120048000675,DUVAL,1200480,JACKSONVILLE,32205,JACKSONVILLE,32205,Yes under Community Eligibility Option (CEO),290,239,239
CO,Rampart High School,080192001321,Academy School District No. 20 in the county of El Paso an,0801920,COLORADO SPRINGS,80920,COLORADO SPRINGS,80920,Yes participating without using any Provision or the CEO,1342,,389
FL,RAMPELLO K-8 MAGNET SCHOOL,120087003382,HILLSBOROUGH,1200870,TAMPA,33602,TAMPA,33602,Yes under Community Eligibility Option (CEO),806,223,252
CO,Ranch Creek Elementary,080192006336,Academy School District No. 20 in the county of El Paso an,0801920,COLORADO SPRINGS,80924,COLORADO SPRINGS,80924,Yes participating without using any Provision or the CEO,608,,87
CO,Ranch View Middle School,080345001528,Douglas County School District No. Re 1,0803450,HIGHLANDS RANCH,80129,HIGHLANDS RANCH,80129,Yes participating without using any Provision or the CEO,810,,97
FL,RANDALL ACADEMY,120144008946,ORANGE,1201440,APOPKA,32703,APOPKA,32703,Yes under Community Eligibility Option (CEO),14,9,9
FL,RANDALL MIDDLE SCHOOL,120087004354,HILLSBOROUGH,1200870,LITHIA,33547,LITHIA,33547,Yes participating without using any Provision or the CEO,1361,162,204
DC,Randle Highlands ES,110003000029,District of Columbia Public Schools,1100030,Washington,20020,Washington,20020,Yes under Community Eligibility Option (CEO),300,200,
CO,Range View Elementary,080735006460,Weld County Reorganized School District No. Re-4,0807350,SEVERANCE,80550,SEVERANCE,80550,Yes participating without using any Provision or the CEO,683,,189
CO,Rangely Junior/Senior High School,080618001088,Rangely School District RE4,0806180,RANGELY,81648,RANGELY,81648,Yes participating without using any Provision or the CEO,261,,119
CO,Rangeview High School,080234001389,Aurora Joint District No. 28 of the counties of Adams and A,0802340,AURORA,80013,AURORA,80013,Yes participating without using any Provision or the CEO,2117,,1520
FL,RANSOM MIDDLE SCHOOL,120051002600,ESCAMBIA,1200510,CANTONMENT,32533,CANTONMENT,32533,Yes participating without using any Provision or the CEO,1198,482,594
CT,Rawson School,090192000376,Hartford School District,0901920,Hartford,06112,Hartford,06112,Yes under Community Eligibility Option (CEO),209,,185
CO,Ray E Kilmer Elementary School,080582001489,Lewis-Palmer Consolidated School District No. 38 in the co,0805820,COLORADO SPRINGS,80908,COLORADO SPRINGS,80908,Yes participating without using any Provision or the CEO,324,,56
FL,RAY V. POTTORF ELEMENTARY SCHOOL,120108003949,LEE,1201080,FORT MYERS,33966,FORT MYERS,33966,Yes under Community Eligibility Option (CEO),652,382,382
FL,RAYMA C. PAGE ELEMENTARY SCHOOL,120108003948,LEE,1201080,FT MYERS,33908,FT MYERS,33908,Yes under Community Eligibility Option (CEO),747,265,265
FL,RAYMOND B. STEWART MIDDLE SCHOOL,120153001568,PASCO,1201530,ZEPHYRHILLS,33542,ZEPHYRHILLS,33542,Yes under Community Eligibility Option (CEO),965,596,636
DC,Raymond ES,110003000033,District of Columbia Public Schools,1100030,Washington,20010,Washington,20010,Yes under Community Eligibility Option (CEO),400,212,
FL,RCMA IMMOKALEE COMMUNITY SCHOOL,120033004330,COLLIER,1200330,IMMOKALEE,34142,IMMOKALEE,34142,Yes under Community Eligibility Option (CEO),343,314,314
FL,RCMA MULBERRY COMMUNITY ACADEMY,120159010808,POLK,1201590,MULBERRY,33860,MULBERRY,33860,Yes under Community Eligibility Option (CEO),68,51,51
FL,RCMA WIMAUMA COMMUNITY ACADEMY,120087004359,HILLSBOROUGH,1200870,WIMAUMA,33598,WIMAUMA,33598,Yes under Community Eligibility Option (CEO),365,362,364
FL,RCMA-BOOKER T. WASHINGTON,120066002185,GLADES,1200660,MOORE HAVEN,33471,MOORE HAVEN,33471,No,0,,
DE,Read (George) Middle School,100023000206,Colonial School District,1000230,New Castle,19720,New Castle,19720,Yes under Community Eligibility Option (CEO),688,235,
CT,Read School,090045000080,Bridgeport School District,0900450,Bridgeport,06606,Bridgeport,06606,Yes under Community Eligibility Option (CEO),793,,705
FL,READ-PATTILLO ELEMENTARY SCHOOL,120192002000,VOLUSIA,1201920,NEW SMYRNA BEACH,32168,NEW SMYRNA BEACH,32168,Yes under Community Eligibility Option (CEO),355,189,217
FL,REAL ACADEMY (REACHING EVERY ADOLESCENT LEARNER),120159008455,POLK,1201590,LAKELAND,33801,LAKELAND,33801,Yes under Community Eligibility Option (CEO),264,221,221
FL,RED BUG ELEMENTARY SCHOOL,120171001891,SEMINOLE,1201710,CASSELBERRY,32707,CASSELBERRY,32707,Yes participating without using any Provision or the CEO,782,287,415
CO,Red Canyon High School,080354001756,Eagle County School District No. Re 50,0803540,EDWARDS,81631,EAGLE,81631,Yes participating without using any Provision or the CEO,169,,80
DE,Red Clay Early Years Program,100130000389,Red Clay Consolidated School District,1001300,Wilmington,19804,Wilmington,19804,Yes participating without using any Provision or the CEO,289,103,
CO,Red Hawk Elementary,080537006531,St. Vrain Valley School District No. Re1J,0805370,ERIE,80516,ERIE,80516,Yes participating without using any Provision or the CEO,605,,63
CO,Red Hawk Ridge Elementary School,080291001880,Cherry Creek School District No. 5 in the county of Arapah,0802910,CENTENNIAL,80112,CENTENNIAL,80112,Yes participating without using any Provision or the CEO,503,,309
CO,Red Hill Elementary School,080354001721,Eagle County School District No. Re 50,0803540,GYPSUM,81637,GYPSUM,81637,Yes participating without using any Provision or the CEO,343,,145
CO,Red Rocks Elementary School,080480000778,Jefferson County School District No. R-1,0804800,MORRISON,80465,MORRISON,80465,Yes participating without using any Provision or the CEO,274,,30
CO,Red Sandstone Elementary School,080354000468,Eagle County School District No. Re 50,0803540,VAIL,81657,VAIL,81657,Yes participating without using any Provision or the CEO,255,,63
FL,REDDICK ELEMENTARY SCHOOL,120087007494,HILLSBOROUGH,1200870,WIMAUMA,33598,WIMAUMA,33598,Yes under Community Eligibility Option (CEO),844,568,615
